defect_id,asset_id,defect_type,severity_at_raise,raised_date,attended_date,days_open,temporary_repair_applied,escalated,escalation_type,escalation_date
DFT-2025-02825,CW-PERABU-09,burn_mark,critical,2025-04-18,2025-04-20,2,false,false,,
DFT-2026-02826,OHE-TRLAJJ-32,hard_spot,major,2026-05-02,2026-05-16,14,false,false,,
DFT-2025-02827,SL-TRLAJJ-21,fastening_failure,major,2025-03-29,2025-04-16,18,false,false,,
DFT-2025-02828,PT-MS-01,obstruction,minor,2025-05-10,2025-06-01,22,true,false,,
DFT-2026-02829,OHE-PER-01,height_stagger,minor,2026-07-24,2026-08-04,11,false,false,,
DFT-2025-02830,OHE-PERABU-18,height_stagger,minor,2025-05-08,2025-06-29,52,false,true,failure,2025-06-13
DFT-2025-02831,SL-ABUAVD-05,cracked_sleeper,minor,2025-09-28,2025-11-12,45,false,false,,
DFT-2026-02832,SL-AVDTI-01,cracked_sleeper,minor,2026-01-21,2026-03-24,62,false,true,speed_restriction,2026-02-21
DFT-2025-02833,IL-TBM-01,relay_fault,minor,2025-09-18,2025-10-30,42,false,false,,
DFT-2025-02834,PT-CGL-04,obstruction,minor,2025-11-25,2025-12-07,12,false,false,,
DFT-2025-02835,RL-TRLAJJ-51,rail_flaw,2,2025-11-10,2025-11-15,5,false,false,,
DFT-2025-02836,CW-BBQPER-02,wire_wear,minor,2025-11-03,2025-12-31,58,true,false,,
DFT-2026-02837,MST-PONGPD-05,corrosion,major,2026-01-09,2026-01-31,22,false,true,punctuality_incident,2026-01-30
DFT-2026-02838,BL-CGL-03,drainage_choke,minor,2026-02-27,2026-04-05,37,false,false,,
DFT-2026-02839,BL-PER-01,fouling,critical,2026-06-28,2026-07-02,4,false,false,,
DFT-2026-02840,TO-TRL-04,gauge_defect,critical,2026-01-18,2026-01-20,2,true,false,,
DFT-2026-02841,TO-MSB-05,gauge_defect,critical,2026-07-07,2026-07-09,2,true,false,,
DFT-2026-02842,RL-TRLAJJ-36,wear,3,2026-07-20,,49,false,true,speed_restriction,2026-08-14
DFT-2026-02843,RL-PERABU-20,corrugation,3,2026-07-10,,59,false,true,speed_restriction,2026-08-10
DFT-2025-02844,TO-MS-05,crossing_wear,minor,2025-08-21,2025-09-05,15,true,false,,
DFT-2025-02845,MST-TRLAJJ-19,foundation_defect,minor,2025-07-11,2025-08-14,34,true,false,,
DFT-2026-02846,SL-MASBBQ-02,cracked_sleeper,critical,2026-05-25,2026-05-30,5,false,false,,
DFT-2026-02847,SL-MJRPON-06,fastening_failure,minor,2026-05-05,2026-06-19,45,false,false,,
DFT-2026-02848,TC-TITRL-08,shunt_failure,minor,2026-04-19,2026-06-19,61,false,true,punctuality_incident,2026-05-04
DFT-2025-02849,MST-MSMBM-04,corrosion,minor,2025-05-10,2025-06-30,51,true,false,,
DFT-2026-02850,INS-PVTBM-02,flashover_mark,major,2026-06-08,2026-06-26,18,false,false,,
DFT-2025-02851,OHE-TRLAJJ-16,hard_spot,minor,2025-10-08,2025-11-09,32,false,false,,
DFT-2026-02852,SL-ABUAVD-05,fastening_failure,major,2026-02-18,2026-03-09,19,false,true,speed_restriction,2026-02-27
DFT-2025-02853,SL-MSBMS-06,fastening_failure,minor,2025-05-01,2025-06-05,35,false,false,,
DFT-2026-02854,TO-TRL-01,gauge_defect,minor,2026-03-04,2026-03-29,25,false,false,,
DFT-2026-02855,OHE-TITRL-14,hard_spot,minor,2026-07-07,2026-08-29,53,false,true,punctuality_incident,2026-08-08
DFT-2026-02856,RL-PONGPD-10,wear,1,2026-01-04,2026-01-06,2,false,false,,
DFT-2026-02857,BL-BBQ-05,drainage_choke,minor,2026-08-23,,15,false,false,,
DFT-2025-02858,CW-MASBBQ-01,burn_mark,minor,2025-10-02,2025-12-09,68,true,false,,
DFT-2025-02859,MST-ENRMJR-02,corrosion,critical,2025-09-27,2025-10-03,6,true,false,,
DFT-2025-02860,OHE-AVDTI-07,hard_spot,minor,2025-12-20,2026-02-24,66,false,false,,
DFT-2025-02861,PT-MS-12,motor_fault,minor,2025-07-17,2025-09-24,69,false,false,,
DFT-2026-02862,BL-PERABU-10,drainage_choke,major,2026-01-28,2026-02-18,21,true,false,,
DFT-2025-02863,TO-MSB-08,switch_wear,critical,2025-11-14,2025-11-19,5,false,false,,
DFT-2025-02864,SL-STMPV-02,fastening_failure,minor,2025-05-06,2025-07-02,57,false,false,,
DFT-2025-02865,CW-MSBMS-03,wire_wear,major,2025-07-03,2025-07-15,12,false,true,failure,2025-07-04
DFT-2026-02866,CW-STMPV-06,burn_mark,critical,2026-09-03,2026-09-04,1,false,false,,
DFT-2026-02867,RL-PERABU-15,rail_flaw,3,2026-06-09,2026-08-13,65,true,false,,
DFT-2026-02868,BL-TRLAJJ-01,fouling,major,2026-06-03,2026-06-14,11,false,false,,
DFT-2025-02869,CW-AVDTI-08,burn_mark,major,2025-04-24,2025-05-03,9,true,false,,
DFT-2025-02870,OHE-MSMBM-11,height_stagger,major,2025-07-07,2025-07-12,5,false,false,,
DFT-2025-02871,MST-TRLAJJ-06,foundation_defect,critical,2025-12-11,2025-12-14,3,false,false,,
DFT-2025-02872,RL-GISTM-04,wear,1,2025-09-21,2025-09-26,5,false,false,,
DFT-2025-02873,TO-MSB-08,switch_wear,major,2025-03-19,2025-04-04,16,false,false,,
DFT-2025-02874,BL-PERABU-12,fouling,major,2025-07-24,2025-07-29,5,false,false,,
DFT-2026-02875,PT-MAS-08,motor_fault,minor,2026-02-21,2026-04-20,58,false,false,,
DFT-2025-02876,RL-TRLAJJ-50,corrugation,3,2025-12-25,2026-02-08,45,false,false,,
DFT-2026-02877,BL-TRLAJJ-08,fouling,major,2026-05-12,2026-05-31,19,false,false,,
DFT-2026-02878,TC-GISTM-04,bonding_defect,minor,2026-03-24,2026-05-24,61,true,true,speed_restriction,2026-05-20
DFT-2025-02879,RL-PERABU-02,wear,2,2025-05-21,2025-06-02,12,true,false,,
DFT-2025-02880,SL-ABUAVD-01,cracked_sleeper,minor,2025-12-02,2025-12-21,19,true,false,,
DFT-2026-02881,BL-PERABU-06,drainage_choke,major,2026-09-01,,6,false,false,,
DFT-2026-02882,SG-STMPV-07,lamp_failure,minor,2026-04-06,2026-05-21,45,false,false,,
DFT-2025-02883,SL-ABUAVD-06,fastening_failure,minor,2025-09-17,2025-10-26,39,false,false,,
DFT-2026-02884,RL-ENRMJR-06,weld_failure,1,2026-03-03,2026-03-10,7,true,true,speed_restriction,2026-03-07
DFT-2025-02885,OHE-TRLAJJ-05,hard_spot,major,2025-03-18,2025-04-06,19,true,false,,
DFT-2026-02886,RL-TNPENR-04,wear,1,2026-07-18,2026-07-25,7,false,false,,
DFT-2025-02887,TC-MSBMS-01,shunt_failure,minor,2025-11-05,2026-01-14,70,false,true,punctuality_incident,2025-11-22
DFT-2026-02888,BL-MSBMS-02,ballast_deficiency,major,2026-03-18,2026-04-09,22,false,true,speed_restriction,2026-04-06
DFT-2025-02889,SG-TITRL-18,aspect_defect,minor,2025-12-22,2026-01-04,13,false,false,,
DFT-2025-02890,SL-TITRL-11,fastening_failure,major,2025-10-15,2025-10-24,9,true,false,,
DFT-2026-02891,AC-TITRL-06,head_fault,minor,2026-08-20,,18,false,true,punctuality_incident,2026-08-30
DFT-2025-02892,SL-PONGPD-03,cracked_sleeper,minor,2025-10-08,2025-12-16,69,false,true,speed_restriction,2025-12-10
DFT-2026-02893,BR-CJTMLP-01,bearing_defect,major,2026-03-07,2026-03-15,8,false,false,,
DFT-2025-02894,TO-MSB-02,crossing_wear,minor,2025-10-16,2025-11-02,17,false,false,,
DFT-2025-02895,PT-PER-01,obstruction,major,2025-04-13,2025-04-23,10,false,false,,
DFT-2025-02896,RL-TRLAJJ-68,rail_flaw,3,2025-10-13,2025-12-02,50,false,true,speed_restriction,2025-11-18
DFT-2025-02897,TC-PERABU-12,shunt_failure,major,2025-04-08,2025-04-17,9,false,false,,
DFT-2026-02898,SG-TNPENR-07,lamp_failure,major,2026-03-08,2026-03-21,13,true,false,,
DFT-2025-02899,SL-STMPV-08,cracked_sleeper,minor,2025-12-05,2026-01-14,40,false,false,,
DFT-2025-02900,SG-TRLAJJ-28,aspect_defect,critical,2025-06-30,2025-07-06,6,false,false,,
DFT-2026-02901,TO-ENR-02,switch_wear,major,2026-05-05,2026-05-13,8,false,false,,
DFT-2026-02902,RL-ENRMJR-02,rail_flaw,1,2026-09-05,,2,true,false,,
DFT-2026-02903,TO-TBM-09,gauge_defect,major,2026-04-02,2026-04-08,6,false,false,,
DFT-2026-02904,SL-TRLAJJ-36,cracked_sleeper,major,2026-06-27,2026-07-10,13,false,false,,
DFT-2026-02905,BR-PONGPD-01,expansion_joint,minor,2026-07-17,2026-08-27,41,false,true,punctuality_incident,2026-08-09
DFT-2025-02906,BL-PONGPD-06,fouling,minor,2025-03-18,2025-05-16,59,true,false,,
DFT-2026-02907,MST-PONGPD-01,foundation_defect,minor,2026-01-15,2026-03-13,57,false,false,,
DFT-2025-02908,TO-TBM-03,switch_wear,major,2025-04-05,2025-04-27,22,false,true,speed_restriction,2025-04-07
DFT-2026-02909,SL-PVTBM-08,fastening_failure,major,2026-05-16,2026-05-27,11,false,false,,
DFT-2025-02910,OHE-PERABU-19,hard_spot,minor,2025-12-01,2025-12-24,23,false,false,,
DFT-2026-02911,TO-TRL-03,gauge_defect,minor,2026-06-17,2026-07-31,44,false,false,,
DFT-2026-02912,TC-MJRPON-05,shunt_failure,critical,2026-02-10,2026-02-12,2,true,false,,
DFT-2026-02913,PT-MAS-10,obstruction,major,2026-08-23,2026-08-28,5,false,false,,
DFT-2026-02914,BL-AJJ-01,ballast_deficiency,minor,2026-06-09,2026-07-05,26,true,false,,
DFT-2026-02915,SG-CGLWJ-03,aspect_defect,major,2026-08-21,,17,true,false,,
DFT-2025-02916,INS-PONGPD-04,flashover_mark,minor,2025-11-07,2025-12-05,28,false,false,,
DFT-2025-02917,RL-TKOAJJ-08,wear,2,2025-11-21,2025-12-09,18,false,false,,
DFT-2025-02918,TC-TRLAJJ-15,bonding_defect,minor,2025-06-19,2025-07-16,27,true,false,,
DFT-2026-02919,CW-BBQPER-01,wire_wear,critical,2026-04-28,2026-04-30,2,true,false,,
DFT-2026-02920,SG-AVDTI-03,aspect_defect,critical,2026-03-09,2026-03-13,4,true,false,,
DFT-2026-02921,MST-CGLWJ-03,corrosion,major,2026-05-05,2026-05-11,6,false,true,failure,2026-05-09
DFT-2025-02922,RL-MSMBM-03,rail_flaw,2,2025-05-01,2025-05-07,6,true,false,,
DFT-2026-02923,RL-MJRPON-06,rail_flaw,3,2026-07-19,,50,false,false,,
DFT-2025-02924,SL-ABUAVD-08,cracked_sleeper,minor,2025-04-20,2025-05-06,16,false,false,,
DFT-2026-02925,INS-TITRL-08,cracked_insulator,minor,2026-08-01,2026-08-28,27,true,false,,
DFT-2025-02926,SG-MSBMS-04,aspect_defect,major,2025-10-21,2025-11-05,15,false,false,,
DFT-2025-02927,SG-PERABU-05,aspect_defect,major,2025-07-21,2025-07-30,9,false,false,,
DFT-2026-02928,TO-TBM-07,crossing_wear,minor,2026-07-07,2026-08-27,51,true,true,punctuality_incident,2026-07-14
DFT-2025-02929,CW-BBQTNP-02,burn_mark,major,2025-06-19,2025-07-08,19,false,false,,
DFT-2026-02930,SL-AVDTI-12,cracked_sleeper,major,2026-02-10,2026-02-21,11,true,false,,
DFT-2026-02931,RL-TNPENR-05,corrugation,3,2026-05-19,2026-07-20,62,false,true,speed_restriction,2026-06-16
DFT-2025-02932,RL-PVTBM-01,corrugation,1,2025-08-24,2025-08-28,4,true,false,,
DFT-2025-02933,SG-MSMBM-04,aspect_defect,major,2025-12-21,2026-01-10,20,true,false,,
DFT-2026-02934,RL-ABUAVD-09,rail_flaw,1,2026-03-14,2026-03-16,2,true,false,,
DFT-2025-02935,TC-AVDTI-02,bonding_defect,minor,2025-11-26,2026-01-04,39,false,true,failure,2025-12-14
DFT-2026-02936,RL-MSBMS-04,wear,1,2026-08-15,2026-08-20,5,false,false,,
DFT-2025-02937,TO-MAS-01,gauge_defect,minor,2025-09-01,2025-09-18,17,false,true,speed_restriction,2025-09-17
DFT-2026-02938,TC-TRLAJJ-32,shunt_failure,critical,2026-03-09,2026-03-11,2,true,false,,
DFT-2026-02939,MST-MJRPON-03,foundation_defect,minor,2026-06-22,2026-07-04,12,false,false,,
DFT-2025-02940,SL-STMPV-07,fastening_failure,major,2025-04-24,2025-05-12,18,false,false,,
DFT-2025-02941,TO-MS-01,crossing_wear,minor,2025-09-02,2025-10-16,44,false,true,failure,2025-09-24
DFT-2025-02942,MST-TRLAJJ-33,corrosion,major,2025-08-08,2025-08-18,10,false,false,,
DFT-2026-02943,RL-AVDTI-14,wear,2,2026-07-04,2026-07-11,7,false,false,,
DFT-2026-02944,PT-PER-09,motor_fault,minor,2026-03-01,2026-04-09,39,false,false,,
DFT-2025-02945,PT-TBM-01,motor_fault,minor,2025-07-04,2025-07-27,23,false,false,,
DFT-2025-02946,RL-TRLAJJ-41,wear,2,2025-10-07,2025-10-15,8,false,false,,
DFT-2025-02947,PT-BBQ-03,motor_fault,major,2025-04-17,2025-04-23,6,true,false,,
DFT-2025-02948,OHE-PVTBM-12,height_stagger,minor,2025-09-26,2025-11-08,43,true,false,,
DFT-2026-02949,TO-BBQ-09,gauge_defect,minor,2026-05-26,2026-06-28,33,true,false,,
DFT-2026-02950,SL-STMPV-05,cracked_sleeper,major,2026-04-27,2026-05-07,10,false,true,speed_restriction,2026-04-30
DFT-2026-02951,INS-PVTBM-03,flashover_mark,minor,2026-03-04,2026-04-02,29,true,false,,
DFT-2025-02952,PT-MAS-01,obstruction,major,2025-04-20,2025-04-27,7,false,false,,
DFT-2026-02953,BL-AVDTI-12,drainage_choke,minor,2026-06-12,2026-07-24,42,false,false,,
DFT-2025-02954,TC-PVTBM-08,shunt_failure,major,2025-05-14,2025-06-02,19,false,false,,
DFT-2025-02955,SL-PERABU-09,cracked_sleeper,minor,2025-08-29,2025-10-23,55,false,false,,
DFT-2025-02956,SG-TRLAJJ-01,lamp_failure,minor,2025-04-24,2025-06-08,45,false,true,failure,2025-06-01
DFT-2025-02957,SL-WJCJ-04,cracked_sleeper,major,2025-08-24,2025-09-11,18,true,false,,
DFT-2025-02958,TC-PONGPD-08,shunt_failure,minor,2025-03-25,2025-05-26,62,false,false,,
DFT-2026-02959,SL-PERABU-02,cracked_sleeper,critical,2026-02-06,2026-02-12,6,true,false,,
DFT-2025-02960,OHE-PERABU-20,height_stagger,minor,2025-04-11,2025-05-02,21,false,false,,
DFT-2026-02961,TO-CGL-03,switch_wear,minor,2026-01-06,2026-01-26,20,true,false,,
DFT-2025-02962,RL-TRLAJJ-16,rail_flaw,2,2025-11-22,2025-12-03,11,false,false,,
DFT-2025-02963,BL-MSB-04,fouling,minor,2025-04-27,2025-06-06,40,false,false,,
DFT-2026-02964,SL-MBMGI-04,fastening_failure,minor,2026-02-21,2026-03-14,21,false,true,speed_restriction,2026-03-08
DFT-2025-02965,CW-TRLAJJ-17,wire_wear,critical,2025-11-16,2025-11-20,4,false,false,,
DFT-2025-02966,SL-TITRL-13,fastening_failure,minor,2025-07-05,2025-08-30,56,false,false,,
DFT-2025-02967,SL-AVDTI-09,cracked_sleeper,minor,2025-12-04,2025-12-17,13,false,false,,
DFT-2025-02968,CW-PERABU-04,burn_mark,major,2025-11-01,2025-11-17,16,true,false,,
DFT-2025-02969,RL-ABUAVD-08,rail_flaw,2,2025-10-18,2025-10-25,7,true,false,,
DFT-2026-02970,AC-BBQTNP-01,reset_failure,minor,2026-07-06,2026-07-29,23,true,true,failure,2026-07-18
DFT-2026-02971,OHE-AVDTI-02,hard_spot,major,2026-04-27,2026-05-05,8,false,false,,
DFT-2026-02972,RL-PERABU-12,rail_flaw,2,2026-06-10,2026-07-05,25,true,false,,
DFT-2026-02973,SL-BBQPER-04,fastening_failure,major,2026-02-05,2026-02-18,13,true,false,,
DFT-2026-02974,MST-TITRL-09,foundation_defect,minor,2026-08-31,,7,false,false,,
DFT-2025-02975,RL-MSBMS-11,wear,2,2025-05-22,2025-05-28,6,false,false,,
DFT-2025-02976,OHE-ABUAVD-05,hard_spot,minor,2025-10-15,2025-10-28,13,false,false,,
DFT-2026-02977,TC-TKOAJJ-05,bonding_defect,minor,2026-04-27,2026-06-02,36,false,false,,
DFT-2025-02978,SL-TRLAJJ-27,fastening_failure,minor,2025-11-01,2025-12-14,43,false,true,speed_restriction,2025-12-04
DFT-2025-02979,OHE-TRLAJJ-0402,height_stagger,critical,2025-04-13,2025-04-16,3,false,false,,
DFT-2026-02980,SL-TRLAJJ-06,fastening_failure,minor,2026-03-25,2026-05-09,45,false,false,,
DFT-2026-02981,MST-AVDTI-08,corrosion,minor,2026-07-03,2026-07-23,20,true,false,,
DFT-2025-02982,BL-TBM-04,fouling,minor,2025-10-11,2025-11-27,47,false,false,,
DFT-2025-02983,SG-PVTBM-01,aspect_defect,minor,2025-03-26,2025-05-02,37,false,false,,
DFT-2026-02984,SG-STMPV-02,lamp_failure,minor,2026-06-27,2026-09-02,67,false,false,,
DFT-2025-02985,INS-TRLAJJ-18,cracked_insulator,minor,2025-04-17,2025-05-04,17,true,false,,
DFT-2025-02986,RL-MSMBM-14,weld_failure,2,2025-10-20,2025-10-29,9,false,false,,
DFT-2025-02987,RL-TRLAJJ-68,wear,3,2025-05-29,2025-08-02,65,false,false,,
DFT-2025-02988,BL-TRLAJJ-10,fouling,minor,2025-06-10,2025-07-27,47,true,false,,
DFT-2026-02989,SG-TRLAJJ-13,lamp_failure,minor,2026-06-23,2026-08-25,63,true,false,,
DFT-2025-02990,AC-TRLAJJ-02,reset_failure,major,2025-07-28,2025-08-19,22,false,false,,
DFT-2025-02991,SL-TNPENR-01,cracked_sleeper,minor,2025-04-18,2025-05-09,21,false,true,speed_restriction,2025-04-29
DFT-2025-02992,OHE-TITRL-11,height_stagger,minor,2025-08-06,2025-10-10,65,false,false,,
DFT-2025-02993,MST-AVDTI-05,foundation_defect,major,2025-12-10,2025-12-18,8,false,false,,
DFT-2025-02994,BL-BBQ-01,ballast_deficiency,minor,2025-12-09,2025-12-27,18,false,true,speed_restriction,2025-12-13
DFT-2025-02995,MST-TNPENR-01,foundation_defect,major,2025-04-22,2025-05-09,17,false,false,,
DFT-2025-02996,TO-TBM-05,switch_wear,major,2025-09-06,2025-09-15,9,false,false,,
DFT-2025-02997,BL-MS-03,ballast_deficiency,critical,2025-12-24,2025-12-31,7,false,false,,
DFT-2025-02998,BL-ENRMJR-07,drainage_choke,minor,2025-09-13,2025-11-14,62,false,false,,
DFT-2025-02999,BL-PERABU-06,fouling,minor,2025-12-27,2026-02-16,51,false,false,,
DFT-2025-03000,SL-PERABU-12,fastening_failure,minor,2025-12-29,2026-01-15,17,true,true,speed_restriction,2026-01-10
DFT-2026-03001,RL-TRLAJJ-43,corrugation,2,2026-02-17,2026-03-09,20,false,true,speed_restriction,2026-03-08
DFT-2025-03002,OHE-PVTBM-10,hard_spot,minor,2025-07-09,2025-08-03,25,false,false,,
DFT-2026-03003,TO-MS-10,crossing_wear,major,2026-01-09,2026-01-15,6,true,false,,
DFT-2025-03004,OHE-TITRL-14,hard_spot,major,2025-07-18,2025-07-30,12,true,false,,
DFT-2025-03005,BL-MAS-01,ballast_deficiency,minor,2025-09-08,2025-11-01,54,false,false,,
DFT-2026-03006,AC-MSMBM-03,reset_failure,minor,2026-01-26,2026-03-03,36,false,false,,
DFT-2026-03007,OHE-PERABU-18,hard_spot,major,2026-04-12,2026-04-29,17,false,false,,
DFT-2025-03008,PT-MSB-10,obstruction,major,2025-05-19,2025-05-30,11,true,false,,
DFT-2026-03009,CW-WJCJ-04,burn_mark,major,2026-01-14,2026-01-24,10,false,false,,
DFT-2026-03010,RL-TRLAJJ-51,corrugation,3,2026-04-21,2026-05-07,16,false,false,,
DFT-2026-03011,RL-TKOAJJ-07,corrugation,1,2026-02-17,2026-02-24,7,false,true,punctuality_incident,2026-02-20
DFT-2025-03012,CW-PVTBM-01,wire_wear,minor,2025-05-27,2025-07-25,59,false,false,,
DFT-2025-03013,MST-TRLAJJ-41,corrosion,minor,2025-03-28,2025-06-04,68,true,false,,
DFT-2025-03014,TO-CGL-04,crossing_wear,minor,2025-06-03,2025-06-14,11,false,false,,
DFT-2025-03015,SL-MJRPON-03,cracked_sleeper,minor,2025-05-19,2025-07-22,64,false,true,punctuality_incident,2025-06-15
DFT-2025-03016,RL-TRLAJJ-05,wear,2,2025-03-31,2025-04-14,14,false,false,,
DFT-2025-03017,MST-PERABU-04,corrosion,minor,2025-05-17,2025-05-30,13,false,true,failure,2025-05-26
DFT-2026-03018,SL-TRLAJJ-21,fastening_failure,minor,2026-02-23,2026-03-08,13,true,false,,
DFT-2026-03019,MST-MSMBM-06,corrosion,major,2026-07-22,2026-08-12,21,false,false,,
DFT-2025-03020,PT-AJJ-04,detection_failure,minor,2025-05-17,2025-06-13,27,false,false,,
DFT-2025-03021,SL-PERABU-04,fastening_failure,major,2025-06-06,2025-06-26,20,true,false,,
DFT-2025-03022,PT-PER-01,detection_failure,major,2025-04-28,2025-05-07,9,false,false,,
DFT-2026-03023,SG-PERABU-02,lamp_failure,minor,2026-05-01,2026-07-07,67,true,false,,
DFT-2026-03024,BL-MAS-05,fouling,minor,2026-05-24,2026-07-16,53,true,false,,
DFT-2025-03025,MST-MJRPON-02,corrosion,minor,2025-11-03,2025-11-22,19,true,false,,
DFT-2025-03026,OHE-PERABU-11,height_stagger,minor,2025-08-03,2025-09-09,37,false,false,,
DFT-2025-03027,BL-MSMBM-03,fouling,minor,2025-12-21,2026-01-13,23,false,false,,
DFT-2026-03028,SL-PONGPD-02,fastening_failure,minor,2026-04-27,2026-06-01,35,true,false,,
DFT-2025-03029,RL-STMPV-16,rail_flaw,2,2025-07-15,2025-08-02,18,false,false,,
DFT-2025-03030,OHE-WJCJ-02,hard_spot,major,2025-09-26,2025-10-01,5,false,false,,
DFT-2025-03031,SL-PONGPD-04,cracked_sleeper,major,2025-11-07,2025-11-22,15,false,false,,
DFT-2026-03032,TO-MAS-06,crossing_wear,major,2026-01-09,2026-01-22,13,false,true,speed_restriction,2026-01-11
DFT-2025-03033,PT-PER-05,obstruction,minor,2025-08-18,2025-10-08,51,false,false,,
DFT-2026-03034,RL-PONGPD-11,weld_failure,2,2026-03-28,2026-04-19,22,true,false,,
DFT-2026-03035,CW-TRLAJJ-28,burn_mark,minor,2026-03-02,2026-05-10,69,false,false,,
DFT-2025-03036,RL-ABUAVD-04,weld_failure,3,2025-05-21,2025-06-13,23,false,true,failure,2025-06-03
DFT-2025-03037,INS-MSMBM-07,cracked_insulator,minor,2025-07-13,2025-08-03,21,false,false,,
DFT-2025-03038,RL-AVDTI-07,corrugation,2,2025-07-18,2025-08-12,25,false,false,,
DFT-2025-03039,RL-TITRL-23,corrugation,1,2025-10-15,2025-10-18,3,false,false,,
DFT-2026-03040,SL-TRLAJJ-28,cracked_sleeper,minor,2026-04-08,2026-05-03,25,false,false,,
DFT-2025-03041,SG-ABUAVD-02,lamp_failure,minor,2025-11-16,2026-01-08,53,true,true,punctuality_incident,2025-12-23
DFT-2025-03042,SG-MSMBM-08,lamp_failure,major,2025-10-11,2025-10-16,5,false,false,,
DFT-2025-03043,SL-TRLAJJ-28,cracked_sleeper,minor,2025-06-20,2025-07-05,15,false,false,,
DFT-2026-03044,INS-TITRL-04,cracked_insulator,minor,2026-06-12,2026-07-20,38,false,false,,
DFT-2025-03045,SS-AJJ-01,transformer_alarm,minor,2025-06-10,2025-07-26,46,false,false,,
DFT-2026-03046,RL-MJRPON-08,wear,1,2026-03-14,2026-03-18,4,false,false,,
DFT-2026-03047,OHE-STMPV-11,hard_spot,minor,2026-08-11,,27,false,false,,
DFT-2026-03048,TO-MAS-08,gauge_defect,minor,2026-05-30,2026-07-06,37,false,true,speed_restriction,2026-06-06
DFT-2026-03049,BR-PONGPD-01,expansion_joint,major,2026-06-17,2026-07-01,14,true,false,,
DFT-2025-03050,CW-TITRL-08,wire_wear,critical,2025-09-30,2025-10-01,1,false,false,,
DFT-2025-03051,BL-AVDTI-02,fouling,major,2025-09-13,2025-09-28,15,false,false,,
DFT-2026-03052,BL-BBQPER-01,ballast_deficiency,minor,2026-06-10,2026-07-29,49,false,false,,
DFT-2025-03053,TO-TRL-08,gauge_defect,minor,2025-07-01,2025-09-05,66,false,true,punctuality_incident,2025-07-09
DFT-2025-03054,OHE-MJRPON-01,hard_spot,minor,2025-09-06,2025-10-09,33,false,false,,
DFT-2025-03055,SG-ABUAVD-08,aspect_defect,major,2025-07-05,2025-07-22,17,false,true,punctuality_incident,2025-07-21
DFT-2025-03056,TC-PVTBM-02,shunt_failure,critical,2025-05-28,2025-05-30,2,false,false,,
DFT-2026-03057,SG-TNPENR-06,lamp_failure,major,2026-06-20,2026-07-11,21,false,false,,
DFT-2025-03058,OHE-STMPV-01,hard_spot,minor,2025-11-09,2025-12-10,31,false,false,,
DFT-2026-03059,RL-PERABU-02,wear,3,2026-09-04,,3,false,false,,
DFT-2026-03060,TO-AJJ-09,gauge_defect,minor,2026-01-28,2026-03-10,41,false,true,speed_restriction,2026-03-09
DFT-2025-03061,SL-MJRPON-04,cracked_sleeper,minor,2025-06-25,2025-07-12,17,false,false,,
DFT-2025-03062,RL-TRLAJJ-24,wear,3,2025-03-28,2025-05-27,60,false,false,,
DFT-2026-03063,MST-MSBMS-04,foundation_defect,major,2026-01-21,2026-02-11,21,true,false,,
DFT-2025-03064,RL-PONGPD-01,corrugation,1,2025-07-15,2025-07-18,3,false,false,,
DFT-2026-03065,MST-MJRPON-06,foundation_defect,major,2026-02-22,2026-03-12,18,false,false,,
DFT-2026-03066,RL-CGLWJ-07,corrugation,2,2026-03-22,2026-04-15,24,false,true,speed_restriction,2026-04-04
DFT-2025-03067,CW-PVTBM-06,burn_mark,minor,2025-08-08,2025-09-27,50,false,false,,
DFT-2025-03068,AC-TITRL-09,reset_failure,minor,2025-10-29,2025-11-18,20,false,false,,
DFT-2026-03069,RL-MBMGI-01,rail_flaw,2,2026-03-14,2026-03-23,9,false,false,,
DFT-2026-03070,BL-TRLAJJ-36,fouling,major,2026-07-19,2026-08-09,21,false,false,,
DFT-2026-03071,TC-TITRL-02,shunt_failure,major,2026-03-24,2026-04-07,14,true,false,,
DFT-2025-03072,OHE-PONGPD-12,height_stagger,critical,2025-05-07,2025-05-11,4,false,true,failure,2025-05-11
DFT-2026-03073,AC-ABUAVD-03,head_fault,major,2026-09-04,,3,true,false,,
DFT-2025-03074,RL-MSBMS-04,corrugation,3,2025-10-19,2025-12-29,71,false,false,,
DFT-2025-03075,OHE-MBMGI-01,hard_spot,minor,2025-04-17,2025-06-18,62,false,false,,
DFT-2025-03076,PT-MS-08,detection_failure,minor,2025-12-26,2026-02-15,51,true,false,,
