block_id,block_section_id,tasks_included,departments,merge_group_id,requested_start,requested_duration_min,sanctioned_start,sanctioned_duration_min,actual_start,actual_end,availed,overrun_min,overrun_reason,crew_id,machine_id,weather,season,was_merged
BLK-2025-02094,BBQ-PER-UP,TRD-2025-01077,TRD,,2025-11-05 03:15,101,2025-11-05 03:30,121,2025-11-05 03:24,2025-11-05 04:52,true,-33,none,TRD-MAS-B,OHE-TC-02,clear,monsoon,false
BLK-2026-02095,ENR-MJR-DN,ENG-2026-04905;ENG-2026-05998;ENG-2026-05759,ENG,MG-2026-0280,2026-06-15 00:00,891,2026-06-15 00:00,1114,2026-06-15 00:17,2026-06-15 18:39,true,-12,none,ENG-STM-B,TAMP-SR-03,clear,normal,true
BLK-2025-02096,PER-ABU-DN_SUB,SNT-2025-01283,SNT,,2025-11-11 03:30,109,2025-11-11 03:30,136,2025-11-11 03:26,2025-11-11 05:28,true,-14,none,SNT-AVD-B,,heavy_rain,monsoon,false
BLK-2026-02097,MSB-MS-DN,ENG-2026-05273,ENG,,2026-02-10 01:15,312,2026-02-10 01:00,370,2026-02-10 00:54,2026-02-10 07:01,true,-3,none,ENG-CJ-A,,rain,normal,false
BLK-2026-02098,PER-ABU-DN_SUB,ENG-2026-05196,ENG,,2026-02-14 03:30,292,2026-02-14 03:45,371,2026-02-14 03:38,2026-02-14 07:40,true,-129,none,ENG-CJ-B,,clear,normal,false
BLK-2025-02099,AVD-TI-DN_SUB,SNT-2025-01041,SNT,,2025-12-24 03:30,123,2025-12-24 03:45,154,,,false,,,SNT-MS-A,,heavy_rain,monsoon,false
BLK-2026-02100,ABU-AVD-UP_SUB,SNT-2026-01192,SNT,,2026-03-19 01:45,103,2026-03-19 01:45,129,2026-03-19 01:58,2026-03-19 03:46,true,-21,none,SNT-PER-B,,clear,normal,false
BLK-2026-02101,TRL-AJJ-UP,ENG-2026-05294,ENG,,2026-06-06 01:45,340,2026-06-06 01:45,408,2026-06-06 01:59,2026-06-06 07:31,true,-76,none,ENG-CGL-B,,clear,normal,false
BLK-2025-02102,ABU-AVD-UP,SNT-2025-01519,SNT,,2025-09-29 00:45,83,2025-09-29 00:45,105,,,false,,,SNT-STM-A,,clear,normal,false
BLK-2026-02103,PON-GPD-DN,ENG-2026-04732,ENG,,2026-05-25 10:30,120,2026-05-25 10:45,153,2026-05-25 10:52,2026-05-25 12:36,true,-49,none,ENG-MBM-C,,clear,normal,false
BLK-2025-02104,PON-GPD-DN,TRD-2025-01545,TRD,,2025-09-14 00:00,284,2025-09-14 00:15,362,,,false,,,TRD-GI-B,OHE-TC-06,clear,normal,false
BLK-2025-02105,TRL-AJJ-DN_SUB,ENG-2026-04761;ENG-2025-05824;ENG-2026-05496,ENG,MG-2025-0281,2025-11-11 00:30,373,2025-11-11 00:30,476,2025-11-11 00:20,2025-11-11 08:17,true,1,none,ENG-TI-B,,heavy_rain,monsoon,true
BLK-2026-02106,PER-ABU-UP_SUB,TRD-2026-01387;SNT-2025-00994;ENG-2026-05216,ENG;SNT;TRD,MG-2026-0282,2026-06-06 02:30,401,2026-06-06 02:45,505,2026-06-06 02:50,2026-06-06 08:33,true,-162,none,ENG-ABU-C,,clear,normal,true
BLK-2025-02107,TRL-AJJ-DN,ENG-2025-04567,ENG,,2025-10-16 02:45,401,2025-10-16 02:45,499,2025-10-16 02:59,2025-10-16 09:30,true,-108,none,ENG-ENR-A,,rain,monsoon,false
BLK-2026-02108,PON-GPD-DN,ENG-2025-04547,ENG,,2026-01-02 01:45,309,2026-01-02 01:30,357,2026-01-02 01:49,2026-01-02 07:59,true,13,unexpected_condition,ENG-CGL-B,,clear,normal,false
BLK-2026-02109,PON-GPD-UP,ENG-2026-05272,ENG,,2026-04-12 12:45,172,2026-04-12 12:30,207,2026-04-12 12:36,2026-04-12 15:39,true,-24,none,ENG-ENR-A,,rain,normal,false
BLK-2026-02110,MSB-MS-UP_SUB,ENG-2026-05656,ENG,,2026-05-05 02:30,214,2026-05-05 02:30,257,2026-05-05 02:44,2026-05-05 06:45,true,-16,none,ENG-MAS-A,,clear,normal,false
BLK-2026-02111,TRL-AJJ-UP_SUB,SNT-2026-01389,SNT,,2026-06-20 03:15,84,2026-06-20 03:00,103,2026-06-20 03:08,2026-06-20 04:37,true,-14,none,SNT-PER-A,,clear,normal,false
BLK-2026-02112,TNP-ENR-DN,ENG-2026-05424,ENG,,2026-07-01 01:45,236,2026-07-01 01:45,288,,,false,,,ENG-MAS-A,,clear,normal,false
BLK-2026-02113,ENR-MJR-UP,ENG-2026-04314,ENG,,2026-03-27 01:45,245,2026-03-27 01:30,292,2026-03-27 01:43,2026-03-27 06:29,true,-6,none,ENG-MJR-B,TAMP-SR-05,clear,normal,false
BLK-2026-02114,TRL-AJJ-UP,TRD-2026-01468;ENG-2026-04724;ENG-2026-04439,ENG;TRD,MG-2026-0283,2026-07-28 00:15,479,2026-07-28 00:00,594,2026-07-28 00:01,2026-07-28 11:48,true,113,unexpected_condition,ENG-MAS-C,,clear,normal,true
BLK-2026-02115,MSB-MS-UP,TRD-2026-01730,TRD,,2026-07-06 00:45,123,2026-07-06 00:45,148,2026-07-06 00:46,2026-07-06 03:16,true,2,none,TRD-AJJ-A,OHE-TC-03,clear,normal,false
BLK-2026-02116,MSB-MS-UP,SNT-2026-00762,SNT,,2026-06-23 00:15,210,2026-06-23 00:15,254,2026-06-23 00:28,2026-06-23 04:03,true,-39,none,SNT-AJJ-B,,clear,normal,false
BLK-2025-02117,BBQ-PER-UP_SUB,SNT-2025-01365,SNT,,2025-11-03 01:45,180,2025-11-03 02:00,215,2025-11-03 01:50,2025-11-03 05:12,true,-13,none,SNT-AJJ-B,,clear,monsoon,false
BLK-2026-02118,TRL-AJJ-UP_SUB,TRD-2026-01861,TRD,,2026-05-18 03:00,85,2026-05-18 03:00,104,,,false,,,TRD-GI-A,OHE-TC-06,clear,normal,false
BLK-2026-02119,ABU-AVD-UP_SUB,ENG-2026-04321,ENG,,2026-07-03 00:15,181,2026-07-03 00:15,227,2026-07-03 00:11,2026-07-03 03:39,true,-19,none,ENG-CGL-A,,rain,normal,false
BLK-2025-02120,STM-PV-UP_SUB,TRD-2025-01057;ENG-2025-04995;TRD-2026-01781,ENG;TRD,MG-2025-0284,2025-09-13 01:15,192,2025-09-13 01:00,246,2025-09-13 01:11,2025-09-13 04:22,true,-55,none,TRD-TBM-B,OHE-TC-06,clear,normal,true
BLK-2025-02121,TRL-AJJ-UP,TRD-2025-01192,TRD,,2025-11-18 02:00,113,2025-11-18 02:00,139,2025-11-18 02:17,2025-11-18 04:10,true,-26,none,TRD-GPD-C,,clear,monsoon,false
BLK-2025-02122,MSB-MS-UP_SUB,ENG-2025-05045,ENG,,2025-09-26 01:30,378,2025-09-26 01:30,457,2025-09-26 01:47,2025-09-26 07:53,true,-91,none,ENG-MJR-A,,clear,normal,false
BLK-2025-02123,GI-STM-DN_SUB,TRD-2025-01254,TRD,,2025-10-13 01:15,149,2025-10-13 01:15,186,2025-10-13 01:13,2025-10-13 03:47,true,-32,none,TRD-MSB-A,OHE-TC-04,clear,monsoon,false
BLK-2026-02124,MSB-MS-UP_SUB,SNT-2026-00943,SNT,,2026-07-16 01:00,102,2026-07-16 01:15,126,2026-07-16 01:32,2026-07-16 03:46,true,8,none,SNT-MSB-A,,rain,normal,false
BLK-2026-02125,MBM-GI-UP,TRD-2026-01343,TRD,,2026-07-27 03:45,171,2026-07-27 03:45,216,2026-07-27 03:44,2026-07-27 07:05,true,-15,none,TRD-ENR-C,OHE-TC-01,clear,normal,false
BLK-2026-02126,TI-TRL-UP,ENG-2026-04380,ENG,,2026-08-07 03:00,322,2026-08-07 03:00,389,2026-08-07 03:02,2026-08-07 07:58,true,-93,none,ENG-AJJ-C,,clear,normal,false
BLK-2026-02127,BBQ-PER-DN_SUB,ENG-2026-05102,ENG,,2026-05-12 03:00,165,2026-05-12 03:15,193,2026-05-12 03:28,2026-05-12 07:05,true,24,unexpected_condition,ENG-GI-A,,clear,normal,false
BLK-2026-02128,MS-MBM-DN_SUB,ENG-2026-05083,ENG,,2026-08-18 03:00,213,2026-08-18 03:00,247,,,false,,,ENG-GI-B,RGM-SR-01,clear,normal,false
BLK-2026-02129,TI-TRL-DN,ENG-2026-05133,ENG,,2026-03-07 02:30,274,2026-03-07 02:30,318,2026-03-07 02:30,2026-03-07 08:18,true,30,machine_late,ENG-TI-C,,clear,normal,false
BLK-2026-02130,TI-TRL-DN,SNT-2026-00835,SNT,,2026-07-18 03:00,122,2026-07-18 03:15,143,,,false,,,SNT-AVD-A,,clear,normal,false
BLK-2026-02131,MSB-MS-UP_SUB,ENG-2026-05636,ENG,,2026-03-14 00:45,170,2026-03-14 01:00,196,2026-03-14 01:06,2026-03-14 05:26,true,64,crew_short,ENG-TBM-B,TAMP-SR-05,rain,normal,false
BLK-2026-02132,TRL-AJJ-DN,TRD-2026-01347;ENG-2026-04510;ENG-2026-04257,ENG;TRD,MG-2026-0285,2026-04-23 03:30,161,2026-04-23 03:15,202,2026-04-23 03:32,2026-04-23 06:12,true,-42,none,TRD-AJJ-C,OHE-TC-06,heavy_rain,normal,true
BLK-2026-02133,PV-TBM-UP_SUB,SNT-2026-00679,SNT,,2026-05-11 02:00,74,2026-05-11 02:00,93,2026-05-11 02:06,2026-05-11 03:26,true,-13,none,SNT-AVD-B,,clear,normal,false
BLK-2026-02134,AVD-TI-DN_SUB,ENG-2026-05059,ENG,,2026-09-03 03:15,427,2026-09-03 03:15,511,2026-09-03 03:14,2026-09-03 09:49,true,-116,none,ENG-PER-C,,clear,normal,false
BLK-2026-02135,TI-TRL-UP,ENG-2026-05249,ENG,,2026-02-06 03:45,195,2026-02-06 03:45,240,2026-02-06 03:59,2026-02-06 07:56,true,-3,none,ENG-MJR-B,TAMP-SR-03,clear,normal,false
BLK-2026-02136,MJR-PON-UP,ENG-2025-05946;TRD-2026-01041;ENG-2026-05854,ENG;TRD,MG-2026-0286,2026-06-18 02:00,247,2026-06-18 02:00,304,2026-06-18 02:04,2026-06-18 07:32,true,24,material_delay,ENG-STM-B,TAMP-SR-03,clear,normal,true
BLK-2026-02137,PER-ABU-DN,SNT-2026-01423,SNT,,2026-04-19 01:30,120,2026-04-19 01:30,144,2026-04-19 01:32,2026-04-19 03:56,true,0,none,SNT-MS-A,,clear,normal,false
BLK-2025-02138,PV-TBM-UP_SUB,ENG-2025-05227;ENG-2026-04399;ENG-2026-04677,ENG,MG-2025-0287,2025-10-09 02:15,359,2025-10-09 02:30,428,2025-10-09 02:44,2025-10-09 08:59,true,-53,none,ENG-TNP-C,,rain,monsoon,true
BLK-2026-02139,PV-TBM-DN_SUB,ENG-2026-04971,ENG,,2026-03-07 00:15,151,2026-03-07 00:30,192,2026-03-07 00:47,2026-03-07 03:06,true,-53,none,ENG-TBM-A,,clear,normal,false
BLK-2026-02140,GI-STM-DN,ENG-2026-04467,ENG,,2026-08-26 02:15,221,2026-08-26 02:15,271,2026-08-26 02:11,2026-08-26 06:22,true,-20,none,ENG-MJR-B,RGM-SR-01,clear,normal,false
BLK-2025-02141,MJR-PON-DN,ENG-2025-04771;SNT-2026-01151;ENG-2026-05070,ENG;SNT,MG-2025-0288,2025-09-23 00:15,232,2025-09-23 00:30,274,,,false,,,ENG-MBM-B,TAMP-SR-03,clear,normal,true
BLK-2026-02142,TI-TRL-DN_SUB,SNT-2026-00884,SNT,,2026-05-13 02:15,74,2026-05-13 02:15,85,2026-05-13 02:08,2026-05-13 03:40,true,7,none,SNT-TBM-A,,rain,normal,false
BLK-2025-02143,PON-GPD-DN,ENG-2025-05598,ENG,,2025-10-20 11:00,116,2025-10-20 11:00,143,,,false,,,ENG-MS-A,,clear,monsoon,false
BLK-2025-02144,BBQ-PER-DN,ENG-2025-04974,ENG,,2025-11-09 01:15,182,2025-11-09 01:15,223,2025-11-09 01:34,2025-11-09 04:40,true,-37,none,ENG-MSB-B,TAMP-SR-03,rain,monsoon,false
BLK-2025-02145,MS-MBM-UP,ENG-2025-04587,ENG,,2025-09-15 13:00,127,2025-09-15 13:15,150,,,false,,,ENG-CJ-A,,clear,normal,false
BLK-2025-02146,AVD-TI-DN_SUB,ENG-2025-05798,ENG,,2025-11-02 02:30,216,2025-11-02 02:30,252,2025-11-02 02:45,2025-11-02 07:14,true,17,weather,ENG-AVD-B,,clear,monsoon,false
BLK-2025-02147,ABU-AVD-UP,SNT-2025-01055,SNT,,2025-10-28 02:15,51,2025-10-28 02:30,59,2025-10-28 02:32,2025-10-28 03:32,true,1,none,SNT-ENR-A,,heavy_rain,monsoon,false
BLK-2026-02148,PER-ABU-UP,TRD-2026-01184,TRD,,2026-07-03 03:45,246,2026-07-03 03:45,313,2026-07-03 03:35,2026-07-03 07:12,true,-96,none,TRD-AVD-C,OHE-TC-04,clear,normal,false
BLK-2025-02149,PON-GPD-UP,ENG-2025-05057,ENG,,2025-11-12 01:00,225,2025-11-12 01:00,279,2025-11-12 00:53,2025-11-12 04:20,true,-72,none,ENG-TRL-C,,rain,monsoon,false
BLK-2025-02150,TRL-AJJ-UP,TRD-2025-01492,TRD,,2025-12-14 00:45,120,2025-12-14 01:00,141,2025-12-14 01:15,2025-12-14 03:34,true,-2,none,TRD-CGL-A,OHE-TC-08,heavy_rain,monsoon,false
BLK-2026-02151,GI-STM-UP,SNT-2026-00865,SNT,,2026-01-08 03:45,93,2026-01-08 04:00,109,2026-01-08 04:10,2026-01-08 05:17,true,-42,none,SNT-GPD-A,,clear,normal,false
BLK-2026-02152,TI-TRL-DN,SNT-2026-00719,SNT,,2026-04-14 02:15,88,2026-04-14 02:30,107,2026-04-14 02:21,2026-04-14 03:47,true,-21,none,SNT-TBM-A,,clear,normal,false
BLK-2026-02153,BBQ-PER-UP_SUB,ENG-2026-04704;TRD-2025-01272;TRD-2026-01326,ENG;TRD,MG-2026-0289,2026-02-21 01:45,148,2026-02-21 02:00,177,2026-02-21 02:13,2026-02-21 05:05,true,-5,none,ENG-ABU-B,,clear,normal,true
BLK-2026-02154,MAS-BBQ-UP,ENG-2026-05109;SNT-2025-00991,ENG;SNT,MG-2026-0290,2026-04-29 03:00,342,2026-04-29 03:15,412,2026-04-29 03:05,2026-04-29 13:08,true,191,machine_late,ENG-TNP-B,TAMP-SR-03,clear,normal,true
BLK-2025-02155,ABU-AVD-DN,ENG-2025-04336,ENG,,2025-09-20 02:30,373,2025-09-20 02:30,442,,,false,,,ENG-AJJ-A,,clear,normal,false
BLK-2026-02156,PV-TBM-UP_SUB,ENG-2026-04562,ENG,,2026-03-01 03:00,253,2026-03-01 03:00,313,2026-03-01 03:08,2026-03-01 07:03,true,-78,none,ENG-MAS-C,,clear,normal,false
BLK-2026-02157,TNP-ENR-DN,ENG-2026-05323,ENG,,2026-05-21 01:45,282,2026-05-21 02:00,347,2026-05-21 01:53,2026-05-21 07:49,true,9,none,ENG-AJJ-C,,clear,normal,false
BLK-2026-02158,PV-TBM-DN_SUB,SNT-2026-00564,SNT,,2026-03-13 13:30,315,2026-03-13 13:30,369,2026-03-13 13:44,2026-03-13 20:03,true,10,none,SNT-CJ-B,,clear,normal,false
BLK-2025-02159,MS-MBM-UP,SNT-2025-01256,SNT,,2025-12-03 03:15,71,2025-12-03 03:15,85,2025-12-03 03:11,2025-12-03 04:40,true,4,none,SNT-AVD-A,,rain,monsoon,false
BLK-2025-02160,TRL-AJJ-UP_SUB,ENG-2025-04164;TRD-2026-01263;TRD-2025-01579,ENG;TRD,MG-2025-0291,2025-10-21 03:30,280,2025-10-21 03:15,333,2025-10-21 03:10,2025-10-21 09:59,true,76,material_delay,ENG-MAS-B,,clear,monsoon,true
BLK-2026-02161,TRL-AJJ-DN_SUB,ENG-2026-04305;SNT-2026-01457;TRD-2026-01728,ENG;SNT;TRD,MG-2026-0292,2026-03-19 03:00,638,2026-03-19 03:15,792,2026-03-19 03:07,2026-03-19 15:16,true,-63,none,TRD-CGL-B,OHE-TC-04,clear,normal,true
BLK-2026-02162,PER-ABU-UP,ENG-2026-04211,ENG,,2026-03-22 00:30,259,2026-03-22 00:15,314,2026-03-22 00:17,2026-03-22 06:57,true,86,weather,ENG-MAS-C,,rain,normal,false
BLK-2026-02163,TRL-AJJ-UP,ENG-2026-04570,ENG,,2026-07-29 02:15,332,2026-07-29 02:15,386,,,false,,,ENG-MAS-C,,rain,normal,false
BLK-2026-02164,CGL-WJ-SINGLE,ENG-2026-05179,ENG,,2026-03-31 12:45,281,2026-03-31 12:30,324,2026-03-31 12:47,2026-03-31 18:34,true,23,machine_late,ENG-GPD-C,,clear,normal,false
BLK-2026-02165,MAS-BBQ-UP_SUB,ENG-2026-04216,ENG,,2026-07-26 00:30,400,2026-07-26 00:30,465,2026-07-26 00:47,2026-07-26 06:58,true,-94,none,ENG-TNP-C,,clear,normal,false
BLK-2026-02166,TI-TRL-DN,SNT-2026-01039,SNT,,2026-01-18 00:15,68,2026-01-18 00:00,82,,,false,,,SNT-MAS-A,,clear,normal,false
BLK-2025-02167,BBQ-TNP-UP,ENG-2025-04765,ENG,,2025-09-20 03:30,296,2025-09-20 03:30,349,2025-09-20 03:34,2025-09-20 08:41,true,-42,none,ENG-CJ-B,,clear,normal,false
BLK-2026-02168,AVD-TI-DN_SUB,ENG-2026-04699,ENG,,2026-02-28 02:00,238,2026-02-28 01:45,303,2026-02-28 01:52,2026-02-28 05:51,true,-64,none,ENG-CJ-A,,heavy_rain,normal,false
BLK-2025-02169,STM-PV-UP,TRD-2025-01267,TRD,,2025-12-25 00:00,120,2025-12-25 00:00,144,2025-12-25 00:19,2025-12-25 02:18,true,-25,none,TRD-AJJ-A,OHE-TC-04,rain,monsoon,false
BLK-2026-02170,BBQ-TNP-UP,SNT-2026-01105,SNT,,2026-06-15 00:15,99,2026-06-15 00:30,125,2026-06-15 00:32,2026-06-15 02:09,true,-28,none,SNT-TRL-A,,clear,normal,false
BLK-2026-02171,TI-TRL-UP,TRD-2026-01838,TRD,,2026-06-11 01:30,144,2026-06-11 01:15,167,2026-06-11 01:16,2026-06-11 04:32,true,29,crew_short,TRD-CGL-A,OHE-TC-02,rain,normal,false
BLK-2026-02172,MSB-MS-UP_SUB,ENG-2025-05829,ENG,,2026-01-20 03:00,113,2026-01-20 02:45,141,2026-01-20 02:59,2026-01-20 04:59,true,-21,none,ENG-ENR-C,USFD-SR-01,clear,normal,false
BLK-2026-02173,MS-MBM-UP_SUB,TRD-2026-01627,TRD,,2026-03-09 01:15,172,2026-03-09 01:30,204,2026-03-09 01:32,2026-03-09 04:52,true,-4,none,TRD-AJJ-A,OHE-TC-07,rain,normal,false
BLK-2026-02174,BBQ-TNP-UP,TRD-2026-01486,TRD,,2026-04-23 00:45,137,2026-04-23 00:45,165,2026-04-23 00:54,2026-04-23 03:34,true,-5,none,TRD-AJJ-A,OHE-TC-02,clear,normal,false
BLK-2026-02175,TI-TRL-UP,SNT-2026-00861,SNT,,2026-08-28 00:00,104,2026-08-28 00:00,127,2026-08-28 00:11,2026-08-28 01:53,true,-25,none,SNT-MAS-A,,clear,normal,false
BLK-2026-02176,MS-MBM-DN,SNT-2026-00598,SNT,,2026-07-04 02:45,92,2026-07-04 02:30,106,2026-07-04 02:47,2026-07-04 04:16,true,-17,none,SNT-MS-A,,clear,normal,false
BLK-2026-02177,MS-MBM-UP,SNT-2026-00839,SNT,,2026-04-05 03:15,67,2026-04-05 03:15,82,2026-04-05 03:24,2026-04-05 04:35,true,-11,none,SNT-MAS-A,,clear,normal,false
BLK-2026-02178,MS-MBM-DN_SUB,TRD-2026-01731,TRD,,2026-08-09 01:30,196,2026-08-09 01:45,240,2026-08-09 01:41,2026-08-09 06:08,true,27,traffic_hold,TRD-AJJ-C,OHE-TC-04,clear,normal,false
BLK-2026-02179,TRL-AJJ-UP,TRD-2026-01837,TRD,,2026-01-27 02:00,144,2026-01-27 02:00,175,2026-01-27 01:51,2026-01-27 04:38,true,-8,none,TRD-TBM-B,OHE-TC-04,clear,normal,false
BLK-2026-02180,MSB-MS-UP_SUB,ENG-2025-05933,ENG,,2026-01-08 03:30,204,2026-01-08 03:45,238,,,false,,,ENG-GI-B,TAMP-SR-05,clear,normal,false
BLK-2026-02181,MSB-MS-DN_SUB,ENG-2026-05082,ENG,,2026-01-30 02:30,336,2026-01-30 02:30,426,,,false,,,ENG-AVD-B,,rain,normal,false
BLK-2026-02182,PON-GPD-DN,ENG-2026-04403;TRD-2026-01018;ENG-2026-04294,ENG;TRD,MG-2026-0293,2026-03-21 03:15,243,2026-03-21 03:15,307,2026-03-21 03:22,2026-03-21 07:36,true,-53,none,ENG-TRL-B,,clear,normal,true
BLK-2025-02183,CGL-WJ-SINGLE,ENG-2025-05509,ENG,,2025-12-31 02:00,171,2025-12-31 01:45,200,2025-12-31 01:40,2025-12-31 05:01,true,1,none,ENG-AVD-A,,rain,monsoon,false
BLK-2026-02184,ABU-AVD-UP,TRD-2026-01029,TRD,,2026-06-03 03:45,127,2026-06-03 03:45,154,,,false,,,TRD-AVD-A,OHE-TC-02,clear,normal,false
BLK-2025-02185,BBQ-PER-UP_SUB,ENG-2025-04952;ENG-2025-04738,ENG,MG-2025-0294,2025-10-23 00:30,388,2025-10-23 00:45,490,,,false,,,ENG-MAS-C,,clear,monsoon,true
BLK-2026-02186,TNP-ENR-DN,SNT-2026-01124,SNT,,2026-07-26 00:30,57,2026-07-26 00:15,70,2026-07-26 00:18,2026-07-26 01:17,true,-11,none,SNT-MSB-A,,rain,normal,false
BLK-2026-02187,TNP-ENR-DN,SNT-2026-00504,SNT,,2026-02-10 01:30,96,2026-02-10 01:30,113,2026-02-10 01:29,2026-02-10 03:25,true,3,none,SNT-MSB-A,,rain,normal,false
BLK-2026-02188,TRL-AJJ-UP,ENG-2026-04549,ENG,,2026-02-01 01:45,205,2026-02-01 01:45,260,,,false,,,ENG-CGL-B,,clear,normal,false
BLK-2025-02189,CGL-WJ-SINGLE,SNT-2025-01391,SNT,,2025-11-20 02:00,115,2025-11-20 01:45,146,,,false,,,SNT-MSB-A,,clear,monsoon,false
BLK-2026-02190,STM-PV-DN_SUB,ENG-2026-05711;SNT-2026-00939;TRD-2026-01216,ENG;SNT;TRD,MG-2026-0295,2026-06-18 01:30,528,2026-06-18 01:30,641,2026-06-18 01:21,2026-06-18 13:36,true,94,unexpected_condition,ENG-PER-C,,clear,normal,true
BLK-2026-02191,PER-ABU-DN_SUB,SNT-2026-00841;ENG-2026-05103;TRD-2026-01813,ENG;SNT;TRD,MG-2026-0296,2026-08-04 03:15,262,2026-08-04 03:15,309,2026-08-04 03:09,2026-08-04 08:11,true,-7,none,ENG-TRL-C,,clear,normal,true
BLK-2026-02192,TI-TRL-UP,ENG-2026-05397,ENG,,2026-06-18 01:15,158,2026-06-18 01:30,187,2026-06-18 01:25,2026-06-18 03:57,true,-35,none,ENG-ENR-B,TAMP-SR-03,clear,normal,false
BLK-2026-02193,ABU-AVD-DN,SNT-2026-01415,SNT,,2026-07-05 01:45,94,2026-07-05 02:00,115,2026-07-05 02:10,2026-07-05 03:41,true,-24,none,SNT-GI-A,,clear,normal,false
BLK-2026-02194,TI-TRL-DN_SUB,ENG-2026-04680,ENG,,2026-06-30 01:15,228,2026-06-30 01:15,272,2026-06-30 01:20,2026-06-30 05:16,true,-36,none,ENG-GI-B,RGM-SR-01,clear,normal,false
BLK-2026-02195,TI-TRL-UP_SUB,TRD-2026-01334,TRD,,2026-08-11 01:15,75,2026-08-11 01:15,91,,,false,,,TRD-MAS-B,OHE-TC-06,clear,normal,false
BLK-2026-02196,MS-MBM-UP,ENG-2026-05068,ENG,,2026-03-27 00:15,143,2026-03-27 00:00,180,2026-03-27 00:02,2026-03-27 03:03,true,1,none,ENG-TNP-B,RGM-SR-01,rain,normal,false
BLK-2026-02197,PV-TBM-DN_SUB,ENG-2026-05685,ENG,,2026-08-29 02:45,422,2026-08-29 02:45,490,2026-08-29 02:40,2026-08-29 10:42,true,-8,none,ENG-MSB-A,,clear,normal,false
BLK-2026-02198,GI-STM-UP_SUB,ENG-2026-04768,ENG,,2026-05-20 01:15,169,2026-05-20 01:30,206,2026-05-20 01:31,2026-05-20 04:24,true,-33,none,ENG-MSB-C,USFD-SR-04,clear,normal,false
BLK-2025-02199,TRL-AJJ-DN,SNT-2025-00906,SNT,,2025-12-13 02:15,97,2025-12-13 02:15,119,2025-12-13 02:24,2025-12-13 04:00,true,-23,none,SNT-GI-A,,clear,monsoon,false
BLK-2026-02200,ABU-AVD-DN,ENG-2026-04306,ENG,,2026-09-03 01:00,264,2026-09-03 00:45,337,2026-09-03 01:02,2026-09-03 06:11,true,-28,none,ENG-ENR-A,,clear,normal,false
BLK-2025-02201,TI-TRL-UP,ENG-2025-05022;ENG-2026-04457;ENG-2025-05185,ENG,MG-2025-0297,2025-11-15 03:15,241,2025-11-15 03:00,298,2025-11-15 03:16,2025-11-15 07:27,true,-47,none,ENG-ENR-A,,clear,monsoon,true
BLK-2026-02202,ABU-AVD-UP_SUB,TRD-2026-01525,TRD,,2026-01-20 00:45,146,2026-01-20 00:30,183,2026-01-20 00:28,2026-01-20 02:32,true,-59,none,TRD-MSB-C,,clear,normal,false
BLK-2026-02203,TI-TRL-DN,ENG-2026-05731;ENG-2026-04770;ENG-2025-04482,ENG,MG-2026-0298,2026-07-15 01:45,276,2026-07-15 01:30,337,2026-07-15 01:46,2026-07-15 08:05,true,42,material_delay,ENG-AVD-A,,clear,normal,true
BLK-2026-02204,CGL-WJ-SINGLE,TRD-2026-01442,TRD,,2026-05-07 00:45,93,2026-05-07 00:45,113,,,false,,,TRD-MAS-B,OHE-TC-01,clear,normal,false
BLK-2026-02205,CGL-WJ-SINGLE,SNT-2026-00595;TRD-2026-01808;SNT-2025-01088,SNT;TRD,MG-2026-0299,2026-03-25 01:00,184,2026-03-25 01:00,216,2026-03-25 01:06,2026-03-25 05:04,true,22,crew_short,TRD-MSB-C,,clear,normal,true
BLK-2026-02206,PER-ABU-UP_SUB,ENG-2026-05625,ENG,,2026-07-12 01:15,243,2026-07-12 01:00,289,,,false,,,ENG-MSB-B,RGM-SR-01,clear,normal,false
BLK-2026-02207,STM-PV-DN,ENG-2026-04033,ENG,,2026-06-07 03:45,97,2026-06-07 03:45,119,2026-06-07 03:51,2026-06-07 05:41,true,-9,none,ENG-MBM-C,USFD-SR-04,clear,normal,false
BLK-2025-02208,TNP-ENR-UP,TRD-2025-01453,TRD,,2025-10-11 00:15,104,2025-10-11 00:15,131,2025-10-11 00:31,2025-10-11 02:36,true,-6,none,TRD-MAS-A,OHE-TC-05,clear,monsoon,false
BLK-2026-02209,MSB-MS-UP_SUB,SNT-2026-01526,SNT,,2026-06-11 02:00,62,2026-06-11 01:45,77,2026-06-11 01:51,2026-06-11 03:01,true,-7,none,SNT-PER-A,,clear,normal,false
BLK-2025-02210,TI-TRL-UP,ENG-2025-04274,ENG,,2025-10-13 01:00,404,2025-10-13 01:15,512,2025-10-13 01:27,2025-10-13 09:57,true,-2,none,ENG-TNP-C,,clear,monsoon,false
BLK-2025-02211,PV-TBM-DN_SUB,ENG-2025-04901,ENG,,2025-09-12 00:00,271,2025-09-12 00:00,331,2025-09-12 00:03,2025-09-12 05:15,true,-19,none,ENG-MSB-B,BCM-SR-01,clear,normal,false
BLK-2025-02212,MS-MBM-UP,TRD-2025-01177,TRD,,2025-10-07 03:30,203,2025-10-07 03:15,234,2025-10-07 03:08,2025-10-07 07:30,true,28,machine_late,TRD-GI-B,OHE-TC-04,clear,monsoon,false
BLK-2026-02213,MS-MBM-UP_SUB,TRD-2026-01659,TRD,,2026-08-19 00:00,84,2026-08-19 00:00,106,,,false,,,TRD-GI-A,OHE-TC-04,clear,normal,false
