asset_id,asset_type,department,block_section_id,station_code,km,criticality_class,install_date,last_overhaul_date,cumulative_tonnage_gmt,failure_count_12m
INS-TRLAJJ-16,insulator,TRD,TRL-AJJ-UP,,46.02,C,2019-12-25,,,0
INS-TRLAJJ-17,insulator,TRD,TRL-AJJ-UP,,67.45,C,2012-09-15,2025-12-21,,1
INS-TRLAJJ-18,insulator,TRD,TRL-AJJ-UP,,62.30,C,2015-05-09,2025-10-21,,1
MST-TRLAJJ-23,mast,TRD,TRL-AJJ-UP,,59.77,B,2017-11-04,,,0
MST-TRLAJJ-24,mast,TRD,TRL-AJJ-UP,,63.98,C,2015-01-25,,,1
MST-TRLAJJ-25,mast,TRD,TRL-AJJ-UP,,59.10,B,1998-07-16,2023-03-12,,1
MST-TRLAJJ-26,mast,TRD,TRL-AJJ-UP,,43.09,C,1990-12-19,2025-02-22,,0
MST-TRLAJJ-27,mast,TRD,TRL-AJJ-UP,,48.71,B,2015-09-02,,,1
MST-TRLAJJ-28,mast,TRD,TRL-AJJ-UP,,50.31,C,2024-05-14,,,0
MST-TRLAJJ-29,mast,TRD,TRL-AJJ-UP,,57.75,B,2015-02-04,,,0
MST-TRLAJJ-30,mast,TRD,TRL-AJJ-UP,,47.33,C,1986-06-17,2024-09-24,,0
MST-TRLAJJ-31,mast,TRD,TRL-AJJ-UP,,65.96,C,2004-05-21,,,0
MST-TRLAJJ-32,mast,TRD,TRL-AJJ-UP,,54.79,C,2021-02-01,,,0
MST-TRLAJJ-33,mast,TRD,TRL-AJJ-UP,,43.53,B,2026-01-28,,,0
RL-TRLAJJ-35,rail,ENG,TRL-AJJ-UP,,54.67,B,2017-07-30,,55.9,2
RL-TRLAJJ-36,rail,ENG,TRL-AJJ-UP,,58.20,B,2012-10-02,2025-07-10,797.5,1
RL-TRLAJJ-37,rail,ENG,TRL-AJJ-UP,,62.96,B,2015-01-22,2025-09-14,313.1,0
RL-TRLAJJ-38,rail,ENG,TRL-AJJ-UP,,47.28,C,2003-07-06,2018-12-27,117.5,0
RL-TRLAJJ-39,rail,ENG,TRL-AJJ-UP,,52.49,B,2022-07-13,,153.2,0
RL-TRLAJJ-40,rail,ENG,TRL-AJJ-UP,,49.23,B,2021-05-31,,199.8,1
RL-TRLAJJ-41,rail,ENG,TRL-AJJ-UP,,65.61,B,2024-05-11,,517.2,0
RL-TRLAJJ-42,rail,ENG,TRL-AJJ-UP,,59.99,B,2003-03-01,2014-02-28,402.4,0
RL-TRLAJJ-43,rail,ENG,TRL-AJJ-UP,,61.41,C,2022-08-21,,827.1,4
RL-TRLAJJ-44,rail,ENG,TRL-AJJ-UP,,65.44,B,2007-11-23,2022-09-27,221.6,0
RL-TRLAJJ-45,rail,ENG,TRL-AJJ-UP,,63.95,C,2019-10-08,,112.7,0
RL-TRLAJJ-46,rail,ENG,TRL-AJJ-UP,,60.65,A,2023-07-06,,557.5,1
RL-TRLAJJ-47,rail,ENG,TRL-AJJ-UP,,52.42,B,2006-02-04,2017-09-05,409.5,0
RL-TRLAJJ-48,rail,ENG,TRL-AJJ-UP,,55.10,B,2005-06-06,2014-10-19,839.1,1
RL-TRLAJJ-49,rail,ENG,TRL-AJJ-UP,,57.36,B,2016-06-25,2026-03-13,475.8,1
RL-TRLAJJ-50,rail,ENG,TRL-AJJ-UP,,60.96,B,2016-05-16,2026-02-14,713.6,2
RL-TRLAJJ-51,rail,ENG,TRL-AJJ-UP,,49.08,B,2016-01-19,2025-06-04,275.6,0
SG-TRLAJJ-19,signal,SNT,TRL-AJJ-UP,,66.04,B,2025-06-06,,,1
SG-TRLAJJ-20,signal,SNT,TRL-AJJ-UP,,46.98,B,2024-12-26,,,0
SG-TRLAJJ-21,signal,SNT,TRL-AJJ-UP,,43.73,B,2016-05-20,,,0
SG-TRLAJJ-22,signal,SNT,TRL-AJJ-UP,,52.95,B,2013-09-10,2024-08-27,,2
SG-TRLAJJ-23,signal,SNT,TRL-AJJ-UP,,50.86,A,2017-04-23,,,0
SG-TRLAJJ-24,signal,SNT,TRL-AJJ-UP,,60.01,C,2018-12-15,,,1
SG-TRLAJJ-25,signal,SNT,TRL-AJJ-UP,,56.59,B,2010-11-22,2025-10-02,,2
SG-TRLAJJ-26,signal,SNT,TRL-AJJ-UP,,62.73,B,2011-06-13,2022-10-04,,0
SG-TRLAJJ-27,signal,SNT,TRL-AJJ-UP,,56.31,C,2009-12-13,2025-11-01,,0
SL-TRLAJJ-19,sleeper,ENG,TRL-AJJ-UP,,57.58,B,2025-07-11,,22.7,0
SL-TRLAJJ-20,sleeper,ENG,TRL-AJJ-UP,,55.28,C,2021-05-07,,685.9,0
SL-TRLAJJ-21,sleeper,ENG,TRL-AJJ-UP,,65.76,C,1993-12-28,2014-07-03,562.8,0
SL-TRLAJJ-22,sleeper,ENG,TRL-AJJ-UP,,49.80,B,2010-11-26,2025-06-06,945.0,1
SL-TRLAJJ-23,sleeper,ENG,TRL-AJJ-UP,,57.83,B,2021-07-03,,447.5,1
SL-TRLAJJ-24,sleeper,ENG,TRL-AJJ-UP,,61.53,B,2013-03-15,,821.6,2
SL-TRLAJJ-25,sleeper,ENG,TRL-AJJ-UP,,53.58,B,2013-07-28,,439.7,2
SL-TRLAJJ-26,sleeper,ENG,TRL-AJJ-UP,,60.53,C,2024-05-29,,852.6,1
SL-TRLAJJ-27,sleeper,ENG,TRL-AJJ-UP,,60.97,C,2023-02-06,,1382.6,2
TC-TRLAJJ-23,track_circuit,SNT,TRL-AJJ-UP,,53.07,C,2013-02-12,2026-05-19,58.0,0
TC-TRLAJJ-24,track_circuit,SNT,TRL-AJJ-UP,,50.28,C,2024-06-20,,164.7,1
TC-TRLAJJ-25,track_circuit,SNT,TRL-AJJ-UP,,57.78,C,2016-04-03,2025-12-09,114.7,0
TC-TRLAJJ-26,track_circuit,SNT,TRL-AJJ-UP,,60.01,B,2025-04-19,,282.5,0
TC-TRLAJJ-27,track_circuit,SNT,TRL-AJJ-UP,,44.38,C,2015-04-30,2024-12-12,68.6,0
TC-TRLAJJ-28,track_circuit,SNT,TRL-AJJ-UP,,60.83,B,2022-09-12,,38.5,0
TC-TRLAJJ-29,track_circuit,SNT,TRL-AJJ-UP,,46.07,C,2016-04-18,2024-08-12,536.3,0
TC-TRLAJJ-30,track_circuit,SNT,TRL-AJJ-UP,,66.03,B,2012-06-25,2021-04-09,74.0,0
TC-TRLAJJ-31,track_circuit,SNT,TRL-AJJ-UP,,61.83,B,2024-11-11,,224.6,0
TC-TRLAJJ-32,track_circuit,SNT,TRL-AJJ-UP,,50.33,C,2013-09-11,2021-11-03,362.6,0
TC-TRLAJJ-33,track_circuit,SNT,TRL-AJJ-UP,,44.58,B,2013-02-02,2022-09-29,129.2,0
OHE-TRLAJJ-40,OHE_span,TRD,TRL-AJJ-UP_SUB,,52.21,C,2014-10-21,,,1
OHE-TRLAJJ-41,OHE_span,TRD,TRL-AJJ-UP_SUB,,60.05,C,1994-04-19,2019-11-30,,0
OHE-TRLAJJ-42,OHE_span,TRD,TRL-AJJ-UP_SUB,,66.50,C,2019-05-22,,,0
OHE-TRLAJJ-43,OHE_span,TRD,TRL-AJJ-UP_SUB,,64.41,C,2004-09-14,2023-12-06,,2
OHE-TRLAJJ-44,OHE_span,TRD,TRL-AJJ-UP_SUB,,55.76,C,1993-10-28,2017-12-05,,0
OHE-TRLAJJ-45,OHE_span,TRD,TRL-AJJ-UP_SUB,,62.48,B,2022-11-12,,,0
OHE-TRLAJJ-46,OHE_span,TRD,TRL-AJJ-UP_SUB,,49.05,C,2008-07-01,,,0
OHE-TRLAJJ-47,OHE_span,TRD,TRL-AJJ-UP_SUB,,49.19,C,2024-05-17,,,0
OHE-TRLAJJ-48,OHE_span,TRD,TRL-AJJ-UP_SUB,,46.79,C,2024-10-23,,,0
OHE-TRLAJJ-49,OHE_span,TRD,TRL-AJJ-UP_SUB,,55.29,C,1997-11-22,2018-07-29,,1
OHE-TRLAJJ-50,OHE_span,TRD,TRL-AJJ-UP_SUB,,51.35,C,2017-03-20,,,2
OHE-TRLAJJ-51,OHE_span,TRD,TRL-AJJ-UP_SUB,,55.16,C,1996-09-26,2018-10-14,,1
OHE-TRLAJJ-52,OHE_span,TRD,TRL-AJJ-UP_SUB,,64.21,C,2010-08-06,,,0
AC-TRLAJJ-16,axle_counter,SNT,TRL-AJJ-UP_SUB,,67.09,C,2015-08-14,2024-06-04,45.2,0
AC-TRLAJJ-17,axle_counter,SNT,TRL-AJJ-UP_SUB,,48.57,B,2014-11-02,2026-06-16,12.8,1
AC-TRLAJJ-18,axle_counter,SNT,TRL-AJJ-UP_SUB,,55.08,C,2021-01-18,,6.5,1
AC-TRLAJJ-19,axle_counter,SNT,TRL-AJJ-UP_SUB,,61.77,B,2019-11-29,,73.4,0
AC-TRLAJJ-20,axle_counter,SNT,TRL-AJJ-UP_SUB,,65.85,C,2025-08-29,,75.0,1
BL-TRLAJJ-28,ballast,ENG,TRL-AJJ-UP_SUB,,54.01,C,2017-03-22,2026-05-13,38.5,0
BL-TRLAJJ-29,ballast,ENG,TRL-AJJ-UP_SUB,,55.87,C,2018-09-27,2025-07-06,6.4,0
BL-TRLAJJ-30,ballast,ENG,TRL-AJJ-UP_SUB,,65.70,C,2023-07-09,,30.2,0
BL-TRLAJJ-31,ballast,ENG,TRL-AJJ-UP_SUB,,43.96,C,2022-08-25,,49.4,0
BL-TRLAJJ-32,ballast,ENG,TRL-AJJ-UP_SUB,,67.04,C,2019-01-03,2026-01-01,37.2,1
BL-TRLAJJ-33,ballast,ENG,TRL-AJJ-UP_SUB,,60.00,C,2016-08-04,2023-12-25,4.3,0
BL-TRLAJJ-34,ballast,ENG,TRL-AJJ-UP_SUB,,67.65,C,2015-09-11,2024-01-31,6.8,0
BL-TRLAJJ-35,ballast,ENG,TRL-AJJ-UP_SUB,,63.35,C,2017-04-11,2023-09-04,11.0,1
BL-TRLAJJ-36,ballast,ENG,TRL-AJJ-UP_SUB,,53.57,C,2021-05-17,,57.0,0
CW-TRLAJJ-22,contact_wire,TRD,TRL-AJJ-UP_SUB,,43.46,B,2005-09-18,2020-05-17,,0
CW-TRLAJJ-23,contact_wire,TRD,TRL-AJJ-UP_SUB,,57.63,C,2013-02-11,,,0
CW-TRLAJJ-24,contact_wire,TRD,TRL-AJJ-UP_SUB,,51.81,B,2009-05-09,2025-05-26,,0
CW-TRLAJJ-25,contact_wire,TRD,TRL-AJJ-UP_SUB,,44.03,C,2007-04-01,2021-12-03,,1
CW-TRLAJJ-26,contact_wire,TRD,TRL-AJJ-UP_SUB,,53.88,B,2007-02-27,2025-03-08,,0
CW-TRLAJJ-27,contact_wire,TRD,TRL-AJJ-UP_SUB,,51.97,B,2004-12-27,2019-07-20,,1
CW-TRLAJJ-28,contact_wire,TRD,TRL-AJJ-UP_SUB,,66.28,B,2009-11-01,2023-05-12,,0
INS-TRLAJJ-19,insulator,TRD,TRL-AJJ-UP_SUB,,62.93,C,2025-03-29,,,0
INS-TRLAJJ-20,insulator,TRD,TRL-AJJ-UP_SUB,,58.63,C,2014-12-12,2024-09-16,,0
INS-TRLAJJ-21,insulator,TRD,TRL-AJJ-UP_SUB,,61.87,C,2015-09-23,2026-03-29,,0
INS-TRLAJJ-22,insulator,TRD,TRL-AJJ-UP_SUB,,60.31,C,2023-08-08,,,1
INS-TRLAJJ-23,insulator,TRD,TRL-AJJ-UP_SUB,,47.98,C,2018-01-28,2026-05-13,,1
INS-TRLAJJ-24,insulator,TRD,TRL-AJJ-UP_SUB,,47.04,C,2016-09-26,2025-07-04,,0
MST-TRLAJJ-34,mast,TRD,TRL-AJJ-UP_SUB,,48.58,C,2005-04-08,,,0
MST-TRLAJJ-35,mast,TRD,TRL-AJJ-UP_SUB,,46.24,C,2022-10-30,,,0
MST-TRLAJJ-36,mast,TRD,TRL-AJJ-UP_SUB,,50.94,C,2023-03-06,,,0
MST-TRLAJJ-37,mast,TRD,TRL-AJJ-UP_SUB,,55.19,C,1989-01-21,2020-10-28,,0
MST-TRLAJJ-38,mast,TRD,TRL-AJJ-UP_SUB,,47.82,C,2002-12-10,,,1
MST-TRLAJJ-39,mast,TRD,TRL-AJJ-UP_SUB,,50.14,B,2009-10-04,,,1
MST-TRLAJJ-40,mast,TRD,TRL-AJJ-UP_SUB,,56.54,C,1988-11-27,2017-05-26,,1
MST-TRLAJJ-41,mast,TRD,TRL-AJJ-UP_SUB,,58.74,C,1997-06-02,2023-09-09,,3
MST-TRLAJJ-42,mast,TRD,TRL-AJJ-UP_SUB,,57.25,C,1983-12-21,2021-06-19,,0
MST-TRLAJJ-43,mast,TRD,TRL-AJJ-UP_SUB,,48.82,C,2018-05-24,,,0
MST-TRLAJJ-44,mast,TRD,TRL-AJJ-UP_SUB,,49.11,C,2006-04-22,,,0
RL-TRLAJJ-52,rail,ENG,TRL-AJJ-UP_SUB,,62.83,B,2014-04-11,,44.8,2
RL-TRLAJJ-53,rail,ENG,TRL-AJJ-UP_SUB,,59.53,C,2010-06-10,2025-07-15,9.0,0
RL-TRLAJJ-54,rail,ENG,TRL-AJJ-UP_SUB,,64.43,B,2006-07-22,2024-10-17,87.0,0
RL-TRLAJJ-55,rail,ENG,TRL-AJJ-UP_SUB,,50.74,C,2016-06-25,,116.9,0
RL-TRLAJJ-56,rail,ENG,TRL-AJJ-UP_SUB,,46.43,B,2017-05-07,,48.3,0
RL-TRLAJJ-57,rail,ENG,TRL-AJJ-UP_SUB,,46.78,C,2018-10-05,,11.8,0
RL-TRLAJJ-58,rail,ENG,TRL-AJJ-UP_SUB,,59.48,C,2014-07-04,,33.4,2
RL-TRLAJJ-59,rail,ENG,TRL-AJJ-UP_SUB,,44.86,B,2023-11-17,,4.1,0
RL-TRLAJJ-60,rail,ENG,TRL-AJJ-UP_SUB,,61.71,C,2009-06-10,2025-11-02,83.3,1
RL-TRLAJJ-61,rail,ENG,TRL-AJJ-UP_SUB,,45.99,B,2018-04-10,,79.2,0
RL-TRLAJJ-62,rail,ENG,TRL-AJJ-UP_SUB,,53.12,B,2020-10-08,,4.5,0
RL-TRLAJJ-63,rail,ENG,TRL-AJJ-UP_SUB,,64.14,B,2010-11-28,2025-11-02,46.9,1
RL-TRLAJJ-64,rail,ENG,TRL-AJJ-UP_SUB,,51.19,C,2020-03-28,,6.8,1
RL-TRLAJJ-65,rail,ENG,TRL-AJJ-UP_SUB,,52.60,B,2022-08-04,,4.8,0
RL-TRLAJJ-66,rail,ENG,TRL-AJJ-UP_SUB,,58.51,C,2015-02-16,,64.9,1
RL-TRLAJJ-67,rail,ENG,TRL-AJJ-UP_SUB,,59.73,C,2018-06-29,,37.3,0
RL-TRLAJJ-68,rail,ENG,TRL-AJJ-UP_SUB,,57.01,B,2006-07-21,2026-02-02,16.2,2
SG-TRLAJJ-28,signal,SNT,TRL-AJJ-UP_SUB,,57.67,B,2013-11-08,2026-02-17,,1
SG-TRLAJJ-29,signal,SNT,TRL-AJJ-UP_SUB,,46.93,B,2016-08-07,,,1
SG-TRLAJJ-30,signal,SNT,TRL-AJJ-UP_SUB,,55.52,C,2009-04-07,2024-03-04,,0
SG-TRLAJJ-31,signal,SNT,TRL-AJJ-UP_SUB,,66.73,C,2023-07-24,,,0
SG-TRLAJJ-32,signal,SNT,TRL-AJJ-UP_SUB,,49.98,C,2010-03-25,2021-09-11,,1
SG-TRLAJJ-33,signal,SNT,TRL-AJJ-UP_SUB,,67.60,C,2016-12-14,,,0
SG-TRLAJJ-34,signal,SNT,TRL-AJJ-UP_SUB,,64.15,C,2017-07-03,,,0
SG-TRLAJJ-35,signal,SNT,TRL-AJJ-UP_SUB,,59.18,C,2024-11-08,,,1
SG-TRLAJJ-36,signal,SNT,TRL-AJJ-UP_SUB,,62.63,C,2022-01-06,,,0
SL-TRLAJJ-28,sleeper,ENG,TRL-AJJ-UP_SUB,,64.22,C,1992-07-07,2025-09-01,162.2,1
SL-TRLAJJ-29,sleeper,ENG,TRL-AJJ-UP_SUB,,63.57,B,1989-04-09,2015-04-18,93.4,2
SL-TRLAJJ-30,sleeper,ENG,TRL-AJJ-UP_SUB,,52.39,C,2011-08-30,,58.5,0
SL-TRLAJJ-31,sleeper,ENG,TRL-AJJ-UP_SUB,,47.57,C,1996-07-13,2019-07-14,118.8,1
SL-TRLAJJ-32,sleeper,ENG,TRL-AJJ-UP_SUB,,62.27,C,2022-06-04,,163.2,1
SL-TRLAJJ-33,sleeper,ENG,TRL-AJJ-UP_SUB,,63.53,C,2002-06-28,2025-02-24,16.3,0
SL-TRLAJJ-34,sleeper,ENG,TRL-AJJ-UP_SUB,,62.00,C,1996-06-11,2022-11-07,39.1,1
SL-TRLAJJ-35,sleeper,ENG,TRL-AJJ-UP_SUB,,53.28,B,1989-08-31,2025-10-25,36.0,1
SL-TRLAJJ-36,sleeper,ENG,TRL-AJJ-UP_SUB,,44.19,C,2013-07-16,,130.0,1
TC-TRLAJJ-34,track_circuit,SNT,TRL-AJJ-UP_SUB,,59.49,C,2025-09-04,,32.9,0
TC-TRLAJJ-35,track_circuit,SNT,TRL-AJJ-UP_SUB,,46.65,C,2019-06-30,,13.4,0
TC-TRLAJJ-36,track_circuit,SNT,TRL-AJJ-UP_SUB,,50.20,C,2021-04-02,,15.6,0
TC-TRLAJJ-37,track_circuit,SNT,TRL-AJJ-UP_SUB,,56.74,C,2016-04-25,2024-10-01,10.2,0
TC-TRLAJJ-38,track_circuit,SNT,TRL-AJJ-UP_SUB,,52.31,C,2016-12-25,2026-06-23,46.3,0
TC-TRLAJJ-39,track_circuit,SNT,TRL-AJJ-UP_SUB,,64.37,C,2024-10-30,,24.6,0
TC-TRLAJJ-40,track_circuit,SNT,TRL-AJJ-UP_SUB,,58.99,C,2022-08-21,,27.4,0
TC-TRLAJJ-41,track_circuit,SNT,TRL-AJJ-UP_SUB,,60.75,C,2014-09-04,2025-03-16,6.4,0
TC-TRLAJJ-42,track_circuit,SNT,TRL-AJJ-UP_SUB,,49.18,C,2020-11-24,,42.3,1
TC-TRLAJJ-43,track_circuit,SNT,TRL-AJJ-UP_SUB,,57.39,C,2012-09-07,2023-10-19,23.9,2
TC-TRLAJJ-44,track_circuit,SNT,TRL-AJJ-UP_SUB,,50.38,C,2023-09-16,,25.6,0
OHE-WJCJ-01,OHE_span,TRD,WJ-CJ-SINGLE,,87.47,C,2008-07-16,,,0
OHE-WJCJ-02,OHE_span,TRD,WJ-CJ-SINGLE,,94.59,C,1993-11-28,2026-01-26,,1
OHE-WJCJ-03,OHE_span,TRD,WJ-CJ-SINGLE,,87.59,C,2014-10-02,,,0
OHE-WJCJ-04,OHE_span,TRD,WJ-CJ-SINGLE,,92.61,C,2020-02-25,,,0
OHE-WJCJ-05,OHE_span,TRD,WJ-CJ-SINGLE,,93.93,C,2011-08-09,,,0
OHE-WJCJ-06,OHE_span,TRD,WJ-CJ-SINGLE,,91.78,C,2026-01-14,,,0
OHE-WJCJ-07,OHE_span,TRD,WJ-CJ-SINGLE,,86.48,C,2000-05-09,2023-08-11,,0
AC-WJCJ-01,axle_counter,SNT,WJ-CJ-SINGLE,,91.48,C,2019-08-03,,5.6,0
AC-WJCJ-02,axle_counter,SNT,WJ-CJ-SINGLE,,86.07,C,2017-01-10,2026-04-30,5.9,1
AC-WJCJ-03,axle_counter,SNT,WJ-CJ-SINGLE,,94.00,C,2023-07-29,,50.6,0
BL-WJCJ-01,ballast,ENG,WJ-CJ-SINGLE,,94.51,C,2023-05-10,,24.9,1
BL-WJCJ-02,ballast,ENG,WJ-CJ-SINGLE,,87.73,C,2026-02-12,,10.9,0
BL-WJCJ-03,ballast,ENG,WJ-CJ-SINGLE,,95.14,C,2025-01-05,,32.4,0
BL-WJCJ-04,ballast,ENG,WJ-CJ-SINGLE,,95.26,C,2025-03-20,,42.2,0
BL-WJCJ-05,ballast,ENG,WJ-CJ-SINGLE,,91.89,C,2021-03-23,,38.8,0
CW-WJCJ-01,contact_wire,TRD,WJ-CJ-SINGLE,,86.95,B,2023-01-13,,,0
CW-WJCJ-02,contact_wire,TRD,WJ-CJ-SINGLE,,87.74,B,2006-03-26,2022-12-24,,0
CW-WJCJ-03,contact_wire,TRD,WJ-CJ-SINGLE,,91.33,C,2004-08-15,2026-05-26,,0
CW-WJCJ-04,contact_wire,TRD,WJ-CJ-SINGLE,,94.91,C,2015-08-09,,,0
INS-WJCJ-01,insulator,TRD,WJ-CJ-SINGLE,,89.01,C,2025-11-03,,,0
INS-WJCJ-02,insulator,TRD,WJ-CJ-SINGLE,,86.31,C,2013-08-21,2022-03-19,,0
INS-WJCJ-03,insulator,TRD,WJ-CJ-SINGLE,,84.12,C,2022-10-05,,,1
MST-WJCJ-01,mast,TRD,WJ-CJ-SINGLE,,85.30,C,2007-10-05,,,0
MST-WJCJ-02,mast,TRD,WJ-CJ-SINGLE,,91.28,C,2018-01-16,,,0
MST-WJCJ-03,mast,TRD,WJ-CJ-SINGLE,,84.75,C,2000-11-02,2025-05-31,,1
MST-WJCJ-04,mast,TRD,WJ-CJ-SINGLE,,89.44,C,2023-11-05,,,0
MST-WJCJ-05,mast,TRD,WJ-CJ-SINGLE,,83.31,C,2025-09-10,,,0
MST-WJCJ-06,mast,TRD,WJ-CJ-SINGLE,,85.31,C,2024-11-13,,,0
RL-WJCJ-01,rail,ENG,WJ-CJ-SINGLE,,88.34,C,2007-11-13,2026-02-18,5.4,0
RL-WJCJ-02,rail,ENG,WJ-CJ-SINGLE,,86.03,B,2024-05-07,,79.6,0
RL-WJCJ-03,rail,ENG,WJ-CJ-SINGLE,,91.17,C,2003-08-22,2023-08-11,58.6,0
RL-WJCJ-04,rail,ENG,WJ-CJ-SINGLE,,89.45,C,2022-02-02,,28.0,2
RL-WJCJ-05,rail,ENG,WJ-CJ-SINGLE,,85.07,C,2010-10-29,2024-10-23,30.5,1
RL-WJCJ-06,rail,ENG,WJ-CJ-SINGLE,,85.05,B,2012-01-10,2026-02-12,77.9,0
RL-WJCJ-07,rail,ENG,WJ-CJ-SINGLE,,93.49,B,2005-04-11,2022-11-28,84.0,0
RL-WJCJ-08,rail,ENG,WJ-CJ-SINGLE,,84.60,B,2024-10-02,,41.6,2
RL-WJCJ-09,rail,ENG,WJ-CJ-SINGLE,,89.86,B,2016-12-18,,52.2,0
SG-WJCJ-01,signal,SNT,WJ-CJ-SINGLE,,92.96,C,2021-01-03,,,1
SG-WJCJ-02,signal,SNT,WJ-CJ-SINGLE,,92.94,B,2019-11-01,,,0
SG-WJCJ-03,signal,SNT,WJ-CJ-SINGLE,,83.99,C,2008-12-04,2025-08-16,,0
SG-WJCJ-04,signal,SNT,WJ-CJ-SINGLE,,93.13,C,2010-07-18,2026-01-27,,0
SG-WJCJ-05,signal,SNT,WJ-CJ-SINGLE,,90.13,B,2009-12-14,2025-07-16,,0
SL-WJCJ-01,sleeper,ENG,WJ-CJ-SINGLE,,93.34,C,2017-11-28,,135.6,0
SL-WJCJ-02,sleeper,ENG,WJ-CJ-SINGLE,,85.34,C,2020-06-26,,144.9,0
SL-WJCJ-03,sleeper,ENG,WJ-CJ-SINGLE,,90.35,C,2021-06-10,,41.6,0
SL-WJCJ-04,sleeper,ENG,WJ-CJ-SINGLE,,89.18,C,2004-01-18,2025-10-29,61.2,0
SL-WJCJ-05,sleeper,ENG,WJ-CJ-SINGLE,,83.86,C,2001-03-18,2026-05-20,139.3,1
TC-WJCJ-01,track_circuit,SNT,WJ-CJ-SINGLE,,89.70,C,2025-12-08,,27.3,0
TC-WJCJ-02,track_circuit,SNT,WJ-CJ-SINGLE,,87.53,C,2022-11-22,,14.4,0
TC-WJCJ-03,track_circuit,SNT,WJ-CJ-SINGLE,,95.15,C,2013-08-18,2024-03-19,8.1,0
TC-WJCJ-04,track_circuit,SNT,WJ-CJ-SINGLE,,89.83,C,2013-05-20,2025-04-04,24.9,0
TC-WJCJ-05,track_circuit,SNT,WJ-CJ-SINGLE,,85.65,C,2019-02-07,,48.6,0
TC-WJCJ-06,track_circuit,SNT,WJ-CJ-SINGLE,,94.09,C,2020-07-19,,39.0,0
LC-AVDTI-01,level_crossing,ENG,AVD-TI-DN,,24.24,C,2020-09-08,2026-06-16,203.2,0
BR-CGLWJ-01,bridge,ENG,CGL-WJ-SINGLE,,64.03,B,1965-11-17,2019-06-26,30.3,2
LC-CGLWJ-01,level_crossing,ENG,CGL-WJ-SINGLE,,69.04,C,2019-04-18,,47.3,0
LC-CGLWJ-02,level_crossing,ENG,CGL-WJ-SINGLE,,73.97,C,2023-03-08,,44.5,0
BR-CJTMLP-01,bridge,ENG,CJ-TMLP-SINGLE,,100.22,B,2000-11-04,,203.1,0
LC-CJTMLP-01,level_crossing,ENG,CJ-TMLP-SINGLE,,103.58,C,2020-06-03,,32.0,0
BR-ENRMJR-01,bridge,ENG,ENR-MJR-DN,,21.57,B,1966-08-29,1999-06-11,1140.1,4
LC-ENRMJR-01,level_crossing,ENG,ENR-MJR-DN,,17.00,C,2020-04-24,,96.5,0
BR-MJRPON-01,bridge,ENG,MJR-PON-DN,,32.67,A,1974-12-03,2007-07-26,2525.0,2
LC-MJRPON-01,level_crossing,ENG,MJR-PON-DN,,30.33,C,2017-02-02,2023-04-15,493.6,1
LC-MSMBM-01,level_crossing,ENG,MS-MBM-DN,,6.89,B,2018-04-22,2026-04-12,168.7,0
BR-PERABU-01,bridge,ENG,PER-ABU-DN,,9.35,A,1982-08-11,2017-02-20,687.7,3
LC-PERABU-01,level_crossing,ENG,PER-ABU-DN,,12.25,C,2013-03-29,2026-05-05,358.0,0
BR-PONGPD-01,bridge,ENG,PON-GPD-DN,,35.60,B,1962-01-23,1995-02-11,620.2,4
LC-PONGPD-01,level_crossing,ENG,PON-GPD-DN,,42.36,C,2024-01-12,,417.2,0
BR-TITRL-01,bridge,ENG,TI-TRL-DN,,30.24,B,2005-07-05,,1332.1,0
LC-TITRL-01,level_crossing,ENG,TI-TRL-DN,,36.75,C,2012-12-24,2026-05-23,96.3,3
BR-TKOAJJ-01,bridge,ENG,TKO-AJJ-SINGLE,,112.87,B,1950-11-25,2023-05-20,271.7,0
LC-TKOAJJ-01,level_crossing,ENG,TKO-AJJ-SINGLE,,115.05,C,2014-10-10,2022-10-07,27.2,0
LC-TMLPTKO-01,level_crossing,ENG,TMLP-TKO-SINGLE,,108.92,C,2013-01-29,2023-07-03,16.8,1
BR-TNPENR-01,bridge,ENG,TNP-ENR-DN,,14.62,A,1952-03-21,2001-06-05,3806.6,8
LC-TNPENR-01,level_crossing,ENG,TNP-ENR-DN,,7.74,C,2025-06-08,,794.5,3
BR-TRLAJJ-01,bridge,ENG,TRL-AJJ-DN,,45.72,A,1977-04-29,2015-11-13,1434.6,4
BR-TRLAJJ-02,bridge,ENG,TRL-AJJ-DN,,51.40,B,2022-12-08,,2462.5,1
LC-TRLAJJ-01,level_crossing,ENG,TRL-AJJ-DN,,52.37,C,2012-07-10,2024-07-11,328.3,0
LC-TRLAJJ-02,level_crossing,ENG,TRL-AJJ-DN,,61.06,B,2018-03-27,2026-05-29,31.0,1
BR-WJCJ-01,bridge,ENG,WJ-CJ-SINGLE,,86.30,B,1983-12-13,,57.6,0
LC-WJCJ-01,level_crossing,ENG,WJ-CJ-SINGLE,,93.29,C,2016-02-23,2024-03-05,17.4,0
OHE-AJJ-01,OHE_span,TRD,,AJJ,69.00,B,2008-03-24,,,0
OHE-AJJ-02,OHE_span,TRD,,AJJ,69.00,B,2025-01-16,,,2
OHE-AJJ-03,OHE_span,TRD,,AJJ,69.00,C,2005-01-13,2025-08-17,,0
OHE-AJJ-04,OHE_span,TRD,,AJJ,69.00,C,2026-01-07,,,0
BL-AJJ-01,ballast,ENG,,AJJ,69.00,C,2016-07-30,2025-09-17,123.8,1
