task_id,source_system,source_ref,department,task_type_id,asset_id,location_kind,block_section_id,station_code,start_km,end_km,line_id,origin,raised_date,days_pending,severity,deadline,safety_critical,access_required,requested_duration_min,crew_required,machine_required,materials_ready,season_restricted,night_permitted,status
ENG-2026-05592,TMS,TMS-05592,ENG,ENG-RAIL-RENEWAL,RL-ABUAVD-12,edge,ABU-AVD-UP,,19.36,19.86,UP,defect,2026-01-16,170,3,,false,traffic_block,324,24,none,true,true,true,done
ENG-2026-05593,TMS,TMS-05593,ENG,ENG-SLEEPER-RENEWAL,SL-PVTBM-08,edge,PV-TBM-UP_SUB,,24.29,24.79,UP_SUB,defect,2026-01-16,207,minor,,false,traffic_block,407,21,none,true,true,true,done
ENG-2025-05594,TMS,TMS-05594,ENG,ENG-SLEEPER-RENEWAL,SL-PERABU-03,edge,PER-ABU-DN,,11.45,11.95,DN,proactive,2025-09-19,79,major,,false,traffic_block,225,16,none,true,true,true,done
ENG-2026-05595,TMS,TMS-05595,ENG,ENG-CURVE-REALIGN,BL-ABUAVD-08,edge,ABU-AVD-UP_SUB,,15.54,16.34,UP_SUB,overdue,2026-01-11,118,minor,,false,traffic_block,237,12,tamper,true,true,true,done
SNT-2026-01323,SMMS,SMMS-01323,SNT,SNT-SIGNAL-LAMP,SG-ENRMJR-08,edge,ENR-MJR-UP,,23.76,23.86,UP,routine,2026-02-02,191,major,2026-05-17,false,none,35,2,none,true,false,true,done
ENG-2026-05596,TMS,TMS-05596,ENG,ENG-BALLAST-REGULATE,BL-BBQPER-03,edge,BBQ-PER-UP,,4.11,5.00,UP,routine,2026-01-17,207,major,,false,traffic_block,133,5,ballast_regulator,true,true,true,done
SNT-2026-01324,SMMS,SMMS-01324,SNT,SNT-INTERLOCK-TEST,IL-MS-01,node,,MS,4.32,4.32,,defect,2026-02-26,56,minor,,false,disconnection,313,6,none,true,false,true,done
SNT-2026-01325,SMMS,SMMS-01325,SNT,SNT-AXLE-COUNTER,AC-AVDTI-08,edge,AVD-TI-UP_SUB,,26.87,27.17,UP_SUB,routine,2026-07-27,42,critical,2026-08-21,true,disconnection,105,3,none,false,true,true,pending
ENG-2026-05597,TMS,TMS-05597,ENG,ENG-TURNOUT-OVERHAUL,TO-GPD-02,node,,GPD,47.00,47.00,,routine,2026-01-13,234,major,,false,traffic_block,343,15,none,true,true,true,done
SNT-2026-01326,SMMS,SMMS-01326,SNT,SNT-POINT-REPLACE,PT-MS-01,node,,MS,4.32,4.32,,defect,2026-08-07,31,minor,,false,disconnection,185,4,none,true,false,true,in_progress
SNT-2025-01327,SMMS,SMMS-01327,SNT,SNT-AXLE-COUNTER,AC-PERABU-01,edge,PER-ABU-DN,,8.61,8.91,DN,overdue,2025-10-03,195,major,,false,disconnection,127,3,none,true,true,true,done
ENG-2025-05598,TMS,TMS-05598,ENG,ENG-DRAIN-CLEAR,,edge,PON-GPD-DN,,35.78,37.28,DN,overdue,2025-10-03,182,major,2026-01-23,false,none,116,7,none,true,true,false,done
SNT-2026-01328,SMMS,SMMS-01328,SNT,SNT-TRACK-CIRCUIT,TC-TRLAJJ-25,edge,TRL-AJJ-UP,,43.06,43.56,UP,routine,2026-01-23,205,major,,false,disconnection,122,3,none,true,true,true,done
ENG-2026-05599,TMS,TMS-05599,ENG,ENG-RAIL-GRIND,RL-MSMBM-07,edge,MS-MBM-DN_SUB,,8.90,11.30,DN_SUB,proactive,2026-07-08,22,3,2026-08-15,false,traffic_block,180,4,rail_grinder,true,false,true,done
SNT-2026-01329,SMMS,SMMS-01329,SNT,SNT-SIGNAL-REPLACE,SG-AVDTI-05,edge,AVD-TI-DN_SUB,,22.34,22.44,DN_SUB,defect,2026-03-09,61,minor,,false,disconnection,241,6,none,true,true,true,done
ENG-2026-05600,TMS,TMS-05600,ENG,ENG-SLEEPER-RENEWAL,SL-TRLAJJ-24,edge,TRL-AJJ-UP,,60.67,61.17,UP,defect,2026-07-13,9,major,,false,traffic_block,277,19,none,true,true,true,done
SNT-2025-01330,SMMS,SMMS-01330,SNT,SNT-AXLE-COUNTER,AC-ABUAVD-04,edge,ABU-AVD-UP_SUB,,17.14,17.44,UP_SUB,proactive,2025-12-12,67,minor,,false,disconnection,83,3,none,false,true,true,done
SNT-2026-01331,SMMS,SMMS-01331,SNT,SNT-TRACK-CIRCUIT,TC-MSBMS-03,edge,MSB-MS-DN_SUB,,2.50,3.00,DN_SUB,overdue,2026-07-17,7,major,,false,disconnection,78,3,none,true,true,true,done
ENG-2025-05601,TMS,TMS-05601,ENG,ENG-SLEEPER-RENEWAL,SL-BBQPER-03,edge,BBQ-PER-UP,,4.12,4.62,UP,defect,2025-09-08,99,critical,2025-09-29,true,traffic_block,367,19,none,true,true,true,done
SNT-2025-01332,SMMS,SMMS-01332,SNT,SNT-AXLE-COUNTER,AC-PERABU-05,edge,PER-ABU-UP,,14.36,14.66,UP,overdue,2025-09-19,192,minor,2025-12-23,false,disconnection,130,3,none,true,true,true,done
TRD-2026-01670,TDMS,TDMS-01670,TRD,TRD-OHE-MAST,MST-AVDTI-08,edge,AVD-TI-UP,,21.95,22.15,UP,emergency_followup,2026-08-17,21,major,,false,power_block,211,7,OHE_tower_car,true,true,true,pending
ENG-2025-05602,TMS,TMS-05602,ENG,ENG-USFD-TEST,RL-TRLAJJ-40,edge,TRL-AJJ-UP,,66.04,68.50,UP,overdue,2025-10-15,250,1,2025-10-23,true,traffic_block,162,3,USFD_car,true,false,true,cancelled
ENG-2026-05603,TMS,TMS-05603,ENG,ENG-SLEEPER-RENEWAL,SL-MBMGI-04,edge,MBM-GI-UP_SUB,,11.80,12.30,UP_SUB,defect,2026-09-02,5,minor,2026-12-29,false,traffic_block,345,19,none,false,true,true,pending
ENG-2026-05604,TMS,TMS-05604,ENG,ENG-RAIL-WELD,RL-TMLPTKO-04,edge,TMLP-TKO-SINGLE,,112.03,113.03,SINGLE,defect,2026-02-19,65,3,,false,traffic_block,202,7,none,false,false,true,deferred
SNT-2026-01333,SMMS,SMMS-01333,SNT,SNT-AXLE-COUNTER,AC-TITRL-08,edge,TI-TRL-UP,,41.37,41.67,UP,overdue,2026-08-30,8,major,,false,disconnection,127,3,none,true,true,true,in_progress
TRD-2026-01671,TDMS,TDMS-01671,TRD,TRD-OHE-WIRE-RENEW,CW-STMPV-08,edge,STM-PV-UP_SUB,,17.74,18.74,UP_SUB,defect,2026-07-14,55,minor,2026-10-20,false,power_block,364,8,OHE_tower_car,true,true,true,scheduled
ENG-2026-05605,TMS,TMS-05605,ENG,ENG-SLEEPER-RENEWAL,SL-TITRL-06,edge,TI-TRL-DN_SUB,,30.78,31.28,DN_SUB,defect,2026-01-24,40,major,,false,traffic_block,347,19,none,true,true,true,done
ENG-2026-05606,TMS,TMS-05606,ENG,ENG-TURNOUT-OVERHAUL,TO-BBQ-04,node,,BBQ,2.00,2.00,,overdue,2026-08-05,7,major,,false,traffic_block,338,14,none,true,true,true,done
ENG-2026-05607,TMS,TMS-05607,ENG,ENG-USFD-TEST,RL-BBQTNP-02,edge,BBQ-TNP-DN,,3.73,5.00,DN,routine,2026-08-14,11,3,2026-11-14,false,traffic_block,110,3,USFD_car,true,false,true,cancelled
TRD-2026-01672,TDMS,TDMS-01672,TRD,TRD-OHE-TENSION,OHE-TRLAJJ-34,edge,TRL-AJJ-UP,,51.26,51.56,UP,overdue,2026-07-08,61,major,,false,power_block,135,4,OHE_tower_car,true,false,true,scheduled
ENG-2026-05608,TMS,TMS-05608,ENG,ENG-SLEEPER-RENEWAL,SL-PVTBM-05,edge,PV-TBM-UP,,25.86,26.36,UP,defect,2026-05-05,109,minor,,false,traffic_block,408,17,none,true,true,true,done
ENG-2025-05609,TMS,TMS-05609,ENG,ENG-TURNOUT-TAMP,TO-MS-10,node,,MS,4.32,4.32,,emergency_followup,2025-12-19,210,major,2026-03-27,false,traffic_block,211,9,tamper,true,true,true,done
ENG-2026-05610,TMS,TMS-05610,ENG,ENG-BRIDGE-INSP,BR-MJRPON-01,edge,MJR-PON-DN,,31.63,31.73,DN,routine,2026-01-01,211,critical,2026-01-27,true,traffic_block,125,4,none,true,true,false,done
SNT-2026-01334,SMMS,SMMS-01334,SNT,SNT-SIGNAL-LAMP,SG-AVDTI-09,edge,AVD-TI-UP,,21.53,21.63,UP,routine,2026-09-03,4,minor,2026-12-25,false,none,43,2,none,true,false,true,done
TRD-2026-01673,TDMS,TDMS-01673,TRD,TRD-OHE-DROPPER,CW-TRLAJJ-07,edge,TRL-AJJ-DN,,59.13,59.63,DN,routine,2026-08-04,34,major,,false,power_block,128,4,OHE_tower_car,true,false,true,pending
SNT-2026-01335,SMMS,SMMS-01335,SNT,SNT-AXLE-COUNTER,AC-AVDTI-04,edge,AVD-TI-DN_SUB,,27.32,27.62,DN_SUB,routine,2026-05-21,98,minor,,false,disconnection,78,3,none,true,true,true,done
ENG-2026-05611,TMS,TMS-05611,ENG,ENG-USFD-TEST,RL-TITRL-09,edge,TI-TRL-DN_SUB,,31.38,39.38,DN_SUB,overdue,2026-07-01,63,2,,false,traffic_block,145,3,USFD_car,true,false,true,done
SNT-2025-01336,SMMS,SMMS-01336,SNT,SNT-SIGNAL-LAMP,SG-PERABU-11,edge,PER-ABU-UP,,6.82,6.92,UP,routine,2025-11-20,45,critical,2025-12-03,true,none,43,2,none,false,false,true,done
SNT-2026-01337,SMMS,SMMS-01337,SNT,SNT-POINT-REPLACE,PT-MAS-01,node,,MAS,0.00,0.00,,defect,2026-05-13,117,minor,,false,disconnection,250,5,none,true,false,true,done
ENG-2026-05612,TMS,TMS-05612,ENG,ENG-SLEEPER-RENEWAL,SL-MSMBM-04,edge,MS-MBM-DN_SUB,,8.94,9.44,DN_SUB,defect,2026-06-26,38,minor,,false,traffic_block,297,18,none,true,true,true,done
ENG-2025-05613,TMS,TMS-05613,ENG,ENG-BRIDGE-REPAIR,BR-CGLWJ-01,edge,CGL-WJ-SINGLE,,77.81,77.91,SINGLE,defect,2025-11-01,138,minor,,false,traffic_block,432,10,none,true,true,false,done
ENG-2026-05614,TMS,TMS-05614,ENG,ENG-RAIL-RENEWAL,RL-TRLAJJ-39,edge,TRL-AJJ-UP,,49.08,49.58,UP,defect,2026-05-01,106,3,,false,traffic_block,477,24,none,true,true,true,cancelled
ENG-2025-05615,TMS,TMS-05615,ENG,ENG-DESTRESSING,RL-TNPENR-01,edge,TNP-ENR-DN,,12.53,13.53,DN,overdue,2025-12-18,184,3,,false,traffic_block,287,11,none,true,false,true,done
ENG-2026-05616,TMS,TMS-05616,ENG,ENG-TURNOUT-OVERHAUL,TO-MAS-04,node,,MAS,0.00,0.00,,overdue,2026-05-16,54,major,2026-08-23,false,traffic_block,393,15,none,true,true,true,done
ENG-2026-05617,TMS,TMS-05617,ENG,ENG-USFD-TEST,RL-STMPV-06,edge,STM-PV-DN_SUB,,20.95,23.10,DN_SUB,routine,2026-01-20,46,1,2026-02-08,true,traffic_block,91,3,USFD_car,true,false,true,done
ENG-2025-05618,TMS,TMS-05618,ENG,ENG-TURNOUT-OVERHAUL,TO-BBQ-07,node,,BBQ,2.00,2.00,,overdue,2025-10-11,53,minor,,false,traffic_block,270,13,none,true,true,true,done
SNT-2026-01338,SMMS,SMMS-01338,SNT,SNT-AXLE-COUNTER,AC-PVTBM-02,edge,PV-TBM-DN_SUB,,25.45,25.75,DN_SUB,emergency_followup,2026-07-06,11,major,,false,disconnection,75,3,none,false,true,true,done
TRD-2026-01674,TDMS,TDMS-01674,TRD,TRD-OHE-EARTHING,OHE-ABUAVD-07,edge,ABU-AVD-UP,,16.40,17.40,UP,overdue,2026-08-22,13,minor,,false,power_block,57,3,none,true,false,true,done
ENG-2026-05619,TMS,TMS-05619,ENG,ENG-TURNOUT-OVERHAUL,TO-MAS-03,node,,MAS,0.00,0.00,,overdue,2026-05-12,65,major,2026-08-17,false,traffic_block,270,12,none,true,true,true,done
TRD-2025-01675,TDMS,TDMS-01675,TRD,TRD-OHE-MAST,MST-MJRPON-03,edge,MJR-PON-DN,,28.47,28.67,DN,routine,2025-10-18,314,minor,,false,power_block,165,6,OHE_tower_car,true,true,true,done
SNT-2026-01339,SMMS,SMMS-01339,SNT,SNT-SIGNAL-LAMP,SG-TITRL-10,edge,TI-TRL-DN_SUB,,35.35,35.45,DN_SUB,overdue,2026-05-17,51,major,,false,none,64,2,none,true,false,true,done
SNT-2026-01340,SMMS,SMMS-01340,SNT,SNT-POINT-SERVICE,PT-CGL-01,node,,CGL,59.84,59.84,,routine,2026-08-15,23,major,2026-10-07,false,disconnection,47,3,none,true,false,true,pending
ENG-2026-05620,TMS,TMS-05620,ENG,ENG-TURNOUT-TAMP,TO-AVD-05,node,,AVD,21.00,21.00,,routine,2026-04-24,95,minor,,false,traffic_block,139,9,tamper,true,true,true,done
ENG-2026-05621,TMS,TMS-05621,ENG,ENG-TURNOUT-OVERHAUL,TO-PER-07,node,,PER,5.00,5.00,,proactive,2026-08-24,2,major,,false,traffic_block,348,14,none,true,true,true,done
ENG-2026-05622,TMS,TMS-05622,ENG,ENG-BALLAST-SCREEN,BL-TRLAJJ-13,edge,TRL-AJJ-DN_SUB,,63.91,64.41,DN_SUB,routine,2026-02-12,109,major,,false,traffic_block,417,14,BCM,true,true,true,done
TRD-2026-01676,TDMS,TDMS-01676,TRD,TRD-OHE-MAST,MST-CGLWJ-09,edge,CGL-WJ-SINGLE,,81.05,81.25,SINGLE,overdue,2026-07-14,37,major,2026-11-04,false,power_block,152,6,OHE_tower_car,true,true,true,done
TRD-2026-01677,TDMS,TDMS-01677,TRD,TRD-OHE-MAST,MST-MSMBM-02,edge,MS-MBM-DN,,6.96,7.16,DN,routine,2026-06-27,47,major,,false,power_block,166,6,OHE_tower_car,true,true,true,deferred
TRD-2026-01678,TDMS,TDMS-01678,TRD,TRD-OHE-INSULATOR,INS-TITRL-05,edge,TI-TRL-DN_SUB,,34.98,35.08,DN_SUB,proactive,2026-08-12,26,minor,,false,power_block,83,5,OHE_tower_car,false,true,true,scheduled
ENG-2026-05623,TMS,TMS-05623,ENG,ENG-TURNOUT-OVERHAUL,TO-MAS-11,node,,MAS,0.00,0.00,,overdue,2026-03-18,114,minor,2026-05-19,false,traffic_block,350,14,none,false,true,true,done
SNT-2026-01341,SMMS,SMMS-01341,SNT,SNT-SIGNAL-REPLACE,SG-AVDTI-03,edge,AVD-TI-DN,,22.99,23.09,DN,defect,2026-08-23,9,minor,2026-12-04,false,disconnection,215,5,none,true,true,true,done
TRD-2025-01679,TDMS,TDMS-01679,TRD,TRD-OHE-MAST,MST-MASBBQ-02,edge,MAS-BBQ-DN_SUB,,0.63,0.83,DN_SUB,overdue,2025-09-10,105,minor,,false,power_block,115,6,OHE_tower_car,true,true,true,done
SNT-2026-01342,SMMS,SMMS-01342,SNT,SNT-POINT-REPLACE,PT-ENR-06,node,,ENR,16.00,16.00,,defect,2026-05-29,78,minor,,false,disconnection,177,4,none,true,false,true,done
TRD-2025-01680,TDMS,TDMS-01680,TRD,TRD-OHE-DROPPER,CW-GISTM-04,edge,GI-STM-UP_SUB,,16.85,17.10,UP_SUB,overdue,2025-10-20,152,minor,2026-02-12,false,power_block,90,4,OHE_tower_car,true,false,true,done
TRD-2025-01681,TDMS,TDMS-01681,TRD,TRD-OHE-MAST,MST-ABUAVD-06,edge,ABU-AVD-UP,,17.52,17.72,UP,proactive,2025-10-14,127,minor,2026-01-03,false,power_block,146,8,OHE_tower_car,true,true,true,done
SNT-2026-01343,SMMS,SMMS-01343,SNT,SNT-TRACK-CIRCUIT,TC-TRLAJJ-44,edge,TRL-AJJ-UP_SUB,,60.03,60.53,UP_SUB,overdue,2026-08-10,10,minor,,false,disconnection,106,3,none,false,true,true,done
ENG-2026-05624,TMS,TMS-05624,ENG,ENG-DESTRESSING,RL-TRLAJJ-38,edge,TRL-AJJ-UP,,60.96,61.96,UP,proactive,2026-08-26,12,2,,false,traffic_block,271,12,none,true,false,true,pending
ENG-2026-05625,TMS,TMS-05625,ENG,ENG-RAIL-GRIND,RL-PERABU-24,edge,PER-ABU-UP_SUB,,7.05,10.05,UP_SUB,routine,2026-07-04,63,3,,false,traffic_block,243,5,rail_grinder,false,false,true,done
TRD-2025-01682,TDMS,TDMS-01682,TRD,TRD-OHE-MAST,MST-TRLAJJ-19,edge,TRL-AJJ-DN_SUB,,54.52,54.72,DN_SUB,overdue,2025-12-23,123,minor,2026-02-15,false,power_block,201,6,OHE_tower_car,true,true,true,done
TRD-2026-01683,TDMS,TDMS-01683,TRD,TRD-OHE-INSULATOR,INS-GISTM-04,edge,GI-STM-UP_SUB,,15.10,15.20,UP_SUB,defect,2026-04-15,57,minor,2026-07-13,false,power_block,114,5,OHE_tower_car,true,true,true,deferred
ENG-2026-05626,TMS,TMS-05626,ENG,ENG-SLEEPER-RENEWAL,SL-ABUAVD-06,edge,ABU-AVD-UP,,20.75,21.00,UP,defect,2026-02-23,133,major,,false,traffic_block,340,19,none,true,true,true,done
ENG-2026-05627,TMS,TMS-05627,ENG,ENG-BALLAST-SCREEN,BL-STMPV-06,edge,STM-PV-UP,,17.35,17.85,UP,overdue,2026-07-28,34,minor,2026-10-23,false,traffic_block,357,13,BCM,true,true,true,done
TRD-2026-01684,TDMS,TDMS-01684,TRD,TRD-OHE-INSULATOR,INS-ABUAVD-04,edge,ABU-AVD-UP_SUB,,15.32,15.42,UP_SUB,defect,2026-07-10,57,minor,,false,power_block,124,4,OHE_tower_car,false,true,true,cancelled
ENG-2026-05628,TMS,TMS-05628,ENG,ENG-TAMPING,BL-WJCJ-04,edge,WJ-CJ-SINGLE,,89.45,91.45,SINGLE,routine,2026-01-28,5,minor,,false,traffic_block,205,8,tamper,true,true,true,done
ENG-2025-05629,TMS,TMS-05629,ENG,ENG-TAMPING,BL-TITRL-01,edge,TI-TRL-DN,,31.95,33.95,DN,overdue,2025-11-29,248,major,2026-01-22,false,traffic_block,240,8,tamper,true,true,true,done
TRD-2026-01685,TDMS,TDMS-01685,TRD,TRD-OHE-DROPPER,CW-TITRL-04,edge,TI-TRL-DN,,33.56,34.06,DN,overdue,2026-03-10,180,major,,false,power_block,114,4,OHE_tower_car,true,false,true,done
SNT-2026-01344,SMMS,SMMS-01344,SNT,SNT-SIGNAL-REPLACE,SG-MJRPON-04,edge,MJR-PON-UP,,26.20,26.30,UP,defect,2026-07-20,49,major,,false,disconnection,233,6,none,true,true,true,pending
TRD-2026-01686,TDMS,TDMS-01686,TRD,TRD-OHE-WIRE-RENEW,CW-BBQTNP-02,edge,BBQ-TNP-UP,,2.46,3.46,UP,defect,2026-09-01,6,minor,,false,power_block,312,9,OHE_tower_car,true,true,true,scheduled
ENG-2025-05630,TMS,TMS-05630,ENG,ENG-SLEEPER-RENEWAL,SL-PERABU-16,edge,PER-ABU-UP_SUB,,12.40,12.90,UP_SUB,defect,2025-12-06,10,major,,false,traffic_block,380,20,none,false,true,true,deferred
SNT-2026-01345,SMMS,SMMS-01345,SNT,SNT-POINT-SERVICE,PT-TNP-04,node,,TNP,5.00,5.00,,emergency_followup,2026-07-25,37,major,,false,disconnection,56,3,none,true,false,true,done
ENG-2026-05631,TMS,TMS-05631,ENG,ENG-USFD-TEST,RL-CJTMLP-02,edge,CJ-TMLP-SINGLE,,106.11,107.80,SINGLE,overdue,2026-08-03,35,2,2026-11-17,false,traffic_block,95,3,USFD_car,true,false,true,pending
ENG-2025-05632,TMS,TMS-05632,ENG,ENG-SLEEPER-RENEWAL,SL-WJCJ-04,edge,WJ-CJ-SINGLE,,88.24,88.74,SINGLE,defect,2025-11-12,142,minor,,false,traffic_block,278,20,none,true,true,true,cancelled
SNT-2025-01346,SMMS,SMMS-01346,SNT,SNT-TRACK-CIRCUIT,TC-TNPENR-03,edge,TNP-ENR-DN,,10.39,10.89,DN,routine,2025-10-27,43,minor,2026-01-26,false,disconnection,69,3,none,true,true,true,done
SNT-2026-01347,SMMS,SMMS-01347,SNT,SNT-CABLE-LAY,,edge,BBQ-TNP-DN,,3.52,4.52,DN,proactive,2026-03-10,12,minor,,false,none,207,9,none,true,true,false,done
ENG-2025-05633,TMS,TMS-05633,ENG,ENG-TURNOUT-TAMP,TO-GPD-02,node,,GPD,47.00,47.00,,routine,2025-11-20,241,minor,,false,traffic_block,213,8,tamper,true,true,true,done
ENG-2026-05634,TMS,TMS-05634,ENG,ENG-SLEEPER-RENEWAL,SL-ABUAVD-02,edge,ABU-AVD-DN,,19.48,19.98,DN,defect,2026-07-17,22,minor,2026-11-01,false,traffic_block,260,17,none,true,true,true,done
ENG-2026-05635,TMS,TMS-05635,ENG,ENG-SLEEPER-RENEWAL,SL-MASBBQ-03,edge,MAS-BBQ-UP,,0.76,1.26,UP,defect,2026-01-10,33,major,,false,traffic_block,232,20,none,true,true,true,done
TRD-2025-01687,TDMS,TDMS-01687,TRD,TRD-OHE-MAST,MST-ABUAVD-03,edge,ABU-AVD-DN_SUB,,16.09,16.29,DN_SUB,overdue,2025-10-08,317,minor,,false,power_block,212,6,OHE_tower_car,true,true,true,done
SNT-2026-01348,SMMS,SMMS-01348,SNT,SNT-TRACK-CIRCUIT,TC-WJCJ-02,edge,WJ-CJ-SINGLE,,85.51,86.01,SINGLE,routine,2026-06-18,66,critical,2026-06-30,true,disconnection,110,3,none,true,true,true,done
ENG-2026-05636,TMS,TMS-05636,ENG,ENG-TURNOUT-TAMP,TO-MSB-04,node,,MSB,0.00,0.00,,overdue,2026-03-12,8,minor,,false,traffic_block,170,9,tamper,true,true,true,done
SNT-2026-01349,SMMS,SMMS-01349,SNT,SNT-POINT-SERVICE,PT-TRL-04,node,,TRL,42.00,42.00,,overdue,2026-08-21,14,minor,,false,disconnection,56,3,none,false,false,true,done
ENG-2026-05637,TMS,TMS-05637,ENG,ENG-DESTRESSING,RL-MSMBM-17,edge,MS-MBM-UP_SUB,,7.75,8.75,UP_SUB,overdue,2026-02-12,8,2,,false,traffic_block,184,12,none,true,false,true,done
SNT-2025-01350,SMMS,SMMS-01350,SNT,SNT-TRACK-CIRCUIT,TC-TMLPTKO-03,edge,TMLP-TKO-SINGLE,,109.39,109.89,SINGLE,overdue,2025-12-14,94,minor,2026-03-18,false,disconnection,91,3,none,true,true,true,done
SNT-2025-01351,SMMS,SMMS-01351,SNT,SNT-AXLE-COUNTER,AC-PONGPD-04,edge,PON-GPD-UP,,38.27,38.57,UP,overdue,2025-10-05,308,major,,false,disconnection,109,3,none,true,true,true,done
TRD-2026-01688,TDMS,TDMS-01688,TRD,TRD-OHE-INSULATOR,INS-TRLAJJ-06,edge,TRL-AJJ-DN,,47.58,47.68,DN,defect,2026-08-12,26,minor,,false,power_block,100,4,OHE_tower_car,true,true,true,scheduled
ENG-2026-05638,TMS,TMS-05638,ENG,ENG-BRIDGE-REPAIR,BR-TITRL-01,edge,TI-TRL-DN,,39.50,39.60,DN,defect,2026-03-17,30,critical,2026-04-13,true,traffic_block,386,11,none,true,true,false,deferred
ENG-2026-05639,TMS,TMS-05639,ENG,ENG-TAMPING,BL-STMPV-08,edge,STM-PV-UP_SUB,,19.31,21.31,UP_SUB,routine,2026-06-09,9,minor,,false,traffic_block,211,8,tamper,true,true,true,done
SNT-2026-01352,SMMS,SMMS-01352,SNT,SNT-POINT-REPLACE,PT-TBM-06,node,,TBM,29.14,29.14,,defect,2026-07-04,42,minor,,false,disconnection,218,4,none,true,false,true,done
TRD-2025-01689,TDMS,TDMS-01689,TRD,TRD-OHE-INSULATOR,INS-TRLAJJ-06,edge,TRL-AJJ-DN,,47.58,47.68,DN,defect,2025-12-08,106,major,,false,power_block,71,4,OHE_tower_car,true,true,true,done
ENG-2026-05640,TMS,TMS-05640,ENG,ENG-RAIL-GRIND,RL-TRLAJJ-07,edge,TRL-AJJ-DN,,59.49,62.49,DN,overdue,2026-07-15,30,3,,false,traffic_block,223,4,rail_grinder,true,false,true,done
ENG-2026-05641,TMS,TMS-05641,ENG,ENG-TURNOUT-OVERHAUL,TO-PER-07,node,,PER,5.00,5.00,,proactive,2026-04-23,104,major,,false,traffic_block,379,12,none,true,true,true,deferred
ENG-2026-05642,TMS,TMS-05642,ENG,ENG-CURVE-REALIGN,BL-GISTM-04,edge,GI-STM-UP_SUB,,16.54,17.10,UP_SUB,overdue,2026-09-02,5,major,,false,traffic_block,256,11,tamper,false,true,true,done
ENG-2026-05643,TMS,TMS-05643,ENG,ENG-TAMPING,BL-TITRL-04,edge,TI-TRL-DN,,34.24,36.24,DN,routine,2026-01-30,63,major,,false,traffic_block,337,8,tamper,true,true,true,done
ENG-2026-05644,TMS,TMS-05644,ENG,ENG-TURNOUT-TAMP,TO-BBQ-04,node,,BBQ,2.00,2.00,,emergency_followup,2026-01-03,35,major,,false,traffic_block,249,10,tamper,true,true,true,done
SNT-2026-01353,SMMS,SMMS-01353,SNT,SNT-POINT-REPLACE,PT-TNP-04,node,,TNP,5.00,5.00,,defect,2026-03-27,155,minor,,false,disconnection,204,4,none,true,false,true,done
ENG-2026-05645,TMS,TMS-05645,ENG,ENG-DRAIN-CLEAR,,edge,TRL-AJJ-DN,,54.77,56.27,DN,overdue,2026-02-23,19,major,2026-04-29,false,none,189,8,none,true,true,false,done
ENG-2026-05646,TMS,TMS-05646,ENG,ENG-TURNOUT-OVERHAUL,TO-MAS-18,node,,MAS,0.00,0.00,,routine,2026-04-20,42,major,,false,traffic_block,292,12,none,true,true,true,done
SNT-2026-01354,SMMS,SMMS-01354,SNT,SNT-SIGNAL-LAMP,SG-PERABU-06,edge,PER-ABU-DN_SUB,,11.64,11.74,DN_SUB,overdue,2026-08-05,33,minor,,false,none,59,2,none,false,false,true,pending
TRD-2026-01690,TDMS,TDMS-01690,TRD,TRD-OHE-EARTHING,OHE-MJRPON-05,edge,MJR-PON-UP,,32.51,33.51,UP,overdue,2026-08-25,13,minor,,false,power_block,45,3,none,true,false,true,pending
SNT-2026-01355,SMMS,SMMS-01355,SNT,SNT-TRACK-CIRCUIT,TC-TRLAJJ-19,edge,TRL-AJJ-DN_SUB,,58.30,58.80,DN_SUB,routine,2026-07-14,49,minor,2026-08-27,false,disconnection,94,3,none,true,true,true,done
SNT-2025-01356,SMMS,SMMS-01356,SNT,SNT-POINT-SERVICE,PT-MS-02,node,,MS,4.32,4.32,,routine,2025-12-06,260,major,,false,disconnection,55,3,none,true,false,true,done
TRD-2026-01691,TDMS,TDMS-01691,TRD,TRD-OHE-MAST,MST-TRLAJJ-44,edge,TRL-AJJ-UP_SUB,,61.00,61.20,UP_SUB,proactive,2026-01-04,225,minor,,false,power_block,188,7,OHE_tower_car,true,true,true,done
SNT-2026-01357,SMMS,SMMS-01357,SNT,SNT-TRACK-CIRCUIT,TC-PERABU-10,edge,PER-ABU-UP,,10.20,10.70,UP,routine,2026-08-26,8,minor,,false,disconnection,90,3,none,true,true,true,done
ENG-2026-05647,TMS,TMS-05647,ENG,ENG-SLEEPER-RENEWAL,SL-TRLAJJ-33,edge,TRL-AJJ-UP_SUB,,54.80,55.30,UP_SUB,proactive,2026-04-25,130,minor,2026-07-01,false,traffic_block,349,20,none,true,true,true,done
SNT-2025-01358,SMMS,SMMS-01358,SNT,SNT-AXLE-COUNTER,AC-CGLWJ-01,edge,CGL-WJ-SINGLE,,78.06,78.36,SINGLE,emergency_followup,2025-09-21,2,major,,false,disconnection,96,3,none,true,true,true,deferred
ENG-2025-05648,TMS,TMS-05648,ENG,ENG-TRACK-PATROL,,edge,TRL-AJJ-DN_SUB,,64.08,66.08,DN_SUB,overdue,2025-11-05,35,minor,,false,none,129,2,none,true,false,false,done
